{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56249144363956671, "dev_loss": 0.68038302074585644, "epoch": 0, "train_acc": 0.62242553220916441, "train_loss": 0.74782387214370916}
{"dev_acc": 0.60399808588352155, "dev_loss": 0.67082542393888744, "epoch": 1, "train_acc": 0.672691209716619, "train_loss": 0.67940814661074289}
{"dev_acc": 0.56166839984457428, "dev_loss": 0.67687241520200458, "epoch": 2, "train_acc": 0.75879540943291135, "train_loss": 0.66375958730902851}
{"dev_acc": 0.58741899082285798, "dev_loss": 0.67383135429450447, "epoch": 3, "train_acc": 0.77619591823349121, "train_loss": 0.61990674820881853}
{"dev_acc": 0.55623138931147087, "dev_loss": 0.67909997009805267, "epoch": 4, "train_acc": 0.79715180411425957, "train_loss": 0.5833419650038586}
{"dev_acc": 0.58895860436759728, "dev_loss": 0.67095932524119106, "epoch": 5, "train_acc": 0.824961235177747, "train_loss": 0.53931635325845284}
{"dev_acc": 0.52859195006107906, "dev_loss": 0.6894192206008094, "epoch": 6, "train_acc": 0.84228171849935485, "train_loss": 0.48355240959532653}
{"dev_acc": 0.53296759850840514, "dev_loss": 0.70408259811145923, "epoch": 7, "train_acc": 0.8560296109550608, "train_loss": 0.43448797990626925}
{"dev_acc": 0.54207133733144597, "dev_loss": 0.73709948866495067, "epoch": 8, "train_acc": 0.86841500356959411, "train_loss": 0.3919389170087591}
{"dev_acc": 0.55997272766728046, "dev_loss": 0.72814464010298252, "epoch": 9, "train_acc": 0.87982612565870444, "train_loss": 0.35576233138695734}
{"dev_acc": 0.58384244363840343, "dev_loss": 0.74250296050948761, "epoch": 10, "train_acc": 0.88723861001425153, "train_loss": 0.3294166051193223}
{"dev_acc": 0.61522578027609309, "dev_loss": 0.70615801055516514, "epoch": 11, "train_acc": 0.88807568193431374, "train_loss": 0.327694731139684}
{"dev_acc": 0.58013390944050325, "dev_loss": 0.75073077942111666, "epoch": 12, "train_acc": 0.88811614306213738, "train_loss": 0.31981734943847301}
{"dev_acc": 0.56027554069564323, "dev_loss": 0.78989747485944206, "epoch": 13, "train_acc": 0.89665223947355455, "train_loss": 0.30168695602259493}
{"dev_acc": 0.58901672842347619, "dev_loss": 0.78973761972572121, "epoch": 14, "train_acc": 0.90163144640730586, "train_loss": 0.27900602248544465}
{"dev_acc": 0.55366843917327835, "dev_loss": 0.82092850043305332, "epoch": 15, "train_acc": 0.9053334792863813, "train_loss": 0.27080849227362869}
{"dev_acc": 0.53906352742348107, "dev_loss": 0.81425109984619282, "epoch": 16, "train_acc": 0.90874574225780425, "train_loss": 0.25576324592516875}
{"dev_acc": 0.56978712263172704, "dev_loss": 0.83899700907724239, "epoch": 17, "train_acc": 0.91297160760691809, "train_loss": 0.24272347784371268}
{"dev_acc": 0.60575784819534395, "dev_loss": 0.75222912470677072, "epoch": 18, "train_acc": 0.90508839669124586, "train_loss": 0.28666140388143307}
{"dev_acc": 0.53917737363239249, "dev_loss": 0.84014358404757716, "epoch": 19, "train_acc": 0.90991446181593971, "train_loss": 0.25198311060947026}
{"dev_acc": 0.5782159577538134, "dev_loss": 0.79845194491956917, "epoch": 20, "train_acc": 0.91396663365581332, "train_loss": 0.23478729532931378}
{"dev_acc": 0.62000841452242894, "dev_loss": 0.7943647593326334, "epoch": 21, "train_acc": 0.91677859569556608, "train_loss": 0.2285303173504204}
{"dev_acc": 0.57424775940483319, "dev_loss": 0.74138089429054943, "epoch": 22, "train_acc": 0.90270764378114565, "train_loss": 0.30790065001560774}
{"dev_acc": 0.5399504364993446, "dev_loss": 0.81727185725633589, "epoch": 23, "train_acc": 0.90974125495139258, "train_loss": 0.24111724354597869}
{"dev_acc": 0.5186342111273381, "dev_loss": 0.84400074183940887, "epoch": 24, "train_acc": 0.91581731533563659, "train_loss": 0.22763896021252214}
{"dev_acc": 0.5560577265183948, "dev_loss": 0.82848499682066701, "epoch": 25, "train_acc": 0.91906754948668878, "train_loss": 0.2161362712607495}
{"dev_acc": 0.53657662371495152, "dev_loss": 0.84877356328070164, "epoch": 26, "train_acc": 0.92238062024203715, "train_loss": 0.21498178589508479}
{"dev_acc": 0.54276367813772475, "dev_loss": 0.8456177079517927, "epoch": 27, "train_acc": 0.92406529607632348, "train_loss": 0.20379534838249599}
{"dev_acc": 0.5232988622703294, "dev_loss": 0.8820615205248552, "epoch": 28, "train_acc": 0.92687035015308661, "train_loss": 0.19823673682558479}
{"dev_acc": 0.54838774255548928, "dev_loss": 0.86570377395089182, "epoch": 29, "train_acc": 0.92815639783651471, "train_loss": 0.19692236875755642}
{"dev_acc": 0.55339358682974127, "dev_loss": 0.89981975067140796, "epoch": 30, "train_acc": 0.92978293712467697, "train_loss": 0.19287330338943609}
{"dev_acc": 0.55586899821902924, "dev_loss": 1.0038912693687183, "epoch": 31, "train_acc": 0.93168560976261872, "train_loss": 0.18220127121596214}
{"dev_acc": 0.57687327325751137, "dev_loss": 1.0318581687253234, "epoch": 32, "train_acc": 0.92165360008696662, "train_loss": 0.17586014705407654}
