{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.55344857954437421, "dev_loss": 0.67889473267963951, "epoch": 0, "train_acc": 0.72845440975738407, "train_loss": 0.72388849718661252}
{"dev_acc": 0.55441342783244829, "dev_loss": 0.67484299466013908, "epoch": 1, "train_acc": 0.75784955982439683, "train_loss": 0.68624152941039851}
{"dev_acc": 0.56519851825759038, "dev_loss": 0.67005405894347603, "epoch": 2, "train_acc": 0.78751107632578887, "train_loss": 0.65481798482846609}
{"dev_acc": 0.59318349020702843, "dev_loss": 0.670180291469608, "epoch": 3, "train_acc": 0.80289439313486499, "train_loss": 0.60587138503412652}
{"dev_acc": 0.56080473079594695, "dev_loss": 0.71024908976895473, "epoch": 4, "train_acc": 0.83622179481946046, "train_loss": 0.54866023710634138}
{"dev_acc": 0.58881466733129706, "dev_loss": 0.70192214740174153, "epoch": 5, "train_acc": 0.85598839355071155, "train_loss": 0.45916693832112265}
{"dev_acc": 0.59214970186267502, "dev_loss": 0.74946973047086174, "epoch": 6, "train_acc": 0.85891679226760187, "train_loss": 0.41329713578371308}
{"dev_acc": 0.596180002258343, "dev_loss": 0.71853054793817661, "epoch": 7, "train_acc": 0.87239943904488837, "train_loss": 0.4033631402056051}
{"dev_acc": 0.5892966192071738, "dev_loss": 0.73106515567217556, "epoch": 8, "train_acc": 0.87926338444617791, "train_loss": 0.36953577921501818}
{"dev_acc": 0.5226674533945066, "dev_loss": 0.73579169144587853, "epoch": 9, "train_acc": 0.87091843395486812, "train_loss": 0.42715955421894414}
{"dev_acc": 0.5355747295182699, "dev_loss": 0.76576589287391728, "epoch": 10, "train_acc": 0.87704984321188917, "train_loss": 0.36092043713418931}
{"dev_acc": 0.52293235579896369, "dev_loss": 0.78923843774412361, "epoch": 11, "train_acc": 0.88705676283456047, "train_loss": 0.32263662955499711}
{"dev_acc": 0.59590567462879107, "dev_loss": 0.76683337800204754, "epoch": 12, "train_acc": 0.89467516375899536, "train_loss": 0.29182491855271442}
{"dev_acc": 0.58055292060761299, "dev_loss": 0.79255262788917336, "epoch": 13, "train_acc": 0.8984451116865616, "train_loss": 0.29675178608821728}
{"dev_acc": 0.60776609624242184, "dev_loss": 0.79053427957530531, "epoch": 14, "train_acc": 0.90304230276271402, "train_loss": 0.27019221764323126}
{"dev_acc": 0.61422207937919715, "dev_loss": 0.79581993039963506, "epoch": 15, "train_acc": 0.90673386781714949, "train_loss": 0.25638533953306136}
{"dev_acc": 0.61605595230244758, "dev_loss": 0.79692908695765907, "epoch": 16, "train_acc": 0.91134453973077123, "train_loss": 0.2430200879167341}
{"dev_acc": 0.60382435129860157, "dev_loss": 0.80626015099031589, "epoch": 17, "train_acc": 0.91422393816806446, "train_loss": 0.23996118275460468}
{"dev_acc": 0.60736728727676115, "dev_loss": 0.82493836791919806, "epoch": 18, "train_acc": 0.91686651202381952, "train_loss": 0.22916939557836496}
{"dev_acc": 0.60963541724960069, "dev_loss": 0.82068370661831325, "epoch": 19, "train_acc": 0.92161802957958394, "train_loss": 0.21749112956355549}
{"dev_acc": 0.62448998808055445, "dev_loss": 0.81367918812403717, "epoch": 20, "train_acc": 0.92330460520070179, "train_loss": 0.21729490568985149}
{"dev_acc": 0.61480977156116234, "dev_loss": 0.82716026730901959, "epoch": 21, "train_acc": 0.92406499143688947, "train_loss": 0.21227417185554823}
{"dev_acc": 0.61403457411081919, "dev_loss": 0.84710250276007826, "epoch": 22, "train_acc": 0.92641576206524623, "train_loss": 0.20247811948971917}
{"dev_acc": 0.60719221565610049, "dev_loss": 0.78851306963978074, "epoch": 23, "train_acc": 0.92164866344815477, "train_loss": 0.23474797473106346}
{"dev_acc": 0.62906495864281009, "dev_loss": 0.77032569869022283, "epoch": 24, "train_acc": 0.92399149060015962, "train_loss": 0.21690007984045823}
{"dev_acc": 0.62188715009483164, "dev_loss": 0.84582299526248661, "epoch": 25, "train_acc": 0.92787995397058376, "train_loss": 0.20147281471872702}
{"dev_acc": 0.57797102059947603, "dev_loss": 0.86579036785821828, "epoch": 26, "train_acc": 0.92857987673294717, "train_loss": 0.20244228433820571}
{"dev_acc": 0.57666704476320241, "dev_loss": 0.86385493246572354, "epoch": 27, "train_acc": 0.93202721922911946, "train_loss": 0.19282770277107064}
{"dev_acc": 0.57588394464998338, "dev_loss": 0.930053721065633, "epoch": 28, "train_acc": 0.93180073717714296, "train_loss": 0.18646650103729842}
{"dev_acc": 0.60282729653618528, "dev_loss": 0.89150587133398018, "epoch": 29, "train_acc": 0.93674860280316818, "train_loss": 0.18299303445125092}
{"dev_acc": 0.61287382055295303, "dev_loss": 0.93051437704291728, "epoch": 30, "train_acc": 0.94112285865037482, "train_loss": 0.17475996325838769}
{"dev_acc": 0.6097593557864267, "dev_loss": 0.85043693826134714, "epoch": 31, "train_acc": 0.94047683611848654, "train_loss": 0.17353749371986965}
{"dev_acc": 0.61132770155760607, "dev_loss": 0.89549337555321729, "epoch": 32, "train_acc": 0.94336300887491265, "train_loss": 0.16511610188356401}
{"dev_acc": 0.58246591404005799, "dev_loss": 0.95389801356109927, "epoch": 33, "train_acc": 0.94214559146730081, "train_loss": 0.17052912205598417}
{"dev_acc": 0.59069013148129734, "dev_loss": 0.9070164510880464, "epoch": 34, "train_acc": 0.94617430085440379, "train_loss": 0.16291441876128834}
{"dev_acc": 0.58080160970322225, "dev_loss": 0.93599434240188983, "epoch": 35, "train_acc": 0.94789435360936858, "train_loss": 0.1545851272678215}
{"dev_acc": 0.5694620547869681, "dev_loss": 0.97581618151993355, "epoch": 36, "train_acc": 0.94976338783982472, "train_loss": 0.15138532820764097}
{"dev_acc": 0.62939733461741321, "dev_loss": 0.76255431861084488, "epoch": 37, "train_acc": 0.93244047601148317, "train_loss": 0.23847694877834247}
{"dev_acc": 0.62066970496187646, "dev_loss": 0.72470429419939009, "epoch": 38, "train_acc": 0.92087161703085807, "train_loss": 0.245265653614055}
{"dev_acc": 0.64946194126045287, "dev_loss": 0.76621471897565896, "epoch": 39, "train_acc": 0.92260849167521652, "train_loss": 0.23085193392080902}
