{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56768165964363138, "dev_loss": 0.68392933905124664, "epoch": 0, "train_acc": 0.71155725503746781, "train_loss": 0.75530928260163421}
{"dev_acc": 0.59457451775867975, "dev_loss": 0.67098200374415939, "epoch": 1, "train_acc": 0.75594768342745833, "train_loss": 0.68309953242917609}
{"dev_acc": 0.58678231880814724, "dev_loss": 0.67283304833940094, "epoch": 2, "train_acc": 0.73762729040642672, "train_loss": 0.65286010428320007}
{"dev_acc": 0.57696855166037453, "dev_loss": 0.66605293591107639, "epoch": 3, "train_acc": 0.78096529967999417, "train_loss": 0.59470101361033278}
{"dev_acc": 0.59056064800808084, "dev_loss": 0.6731257561062064, "epoch": 4, "train_acc": 0.81130518500655757, "train_loss": 0.54420383868715427}
{"dev_acc": 0.59493348266618729, "dev_loss": 0.66443559341132641, "epoch": 5, "train_acc": 0.85269906230832782, "train_loss": 0.50679780125523666}
{"dev_acc": 0.63850543350792066, "dev_loss": 0.67515623542879311, "epoch": 6, "train_acc": 0.86058586969638828, "train_loss": 0.43284680717919444}
{"dev_acc": 0.65323301732533634, "dev_loss": 0.63555071635970051, "epoch": 7, "train_acc": 0.87332415340408309, "train_loss": 0.36127466515083856}
{"dev_acc": 0.65121196806588999, "dev_loss": 0.64475896808185751, "epoch": 8, "train_acc": 0.88140104494949179, "train_loss": 0.32932272124328194}
{"dev_acc": 0.65088970375228572, "dev_loss": 0.6502211366647056, "epoch": 9, "train_acc": 0.89003950081879379, "train_loss": 0.31768229936214187}
{"dev_acc": 0.60555899666146817, "dev_loss": 0.67367430802966866, "epoch": 10, "train_acc": 0.8978558953893272, "train_loss": 0.29075525046172962}
{"dev_acc": 0.60354687619181113, "dev_loss": 0.67646632656188943, "epoch": 11, "train_acc": 0.90440801685885852, "train_loss": 0.26821943957217131}
{"dev_acc": 0.61309003232854331, "dev_loss": 0.69670508150011301, "epoch": 12, "train_acc": 0.89813960775146839, "train_loss": 0.27657155231926356}
{"dev_acc": 0.61828972142242933, "dev_loss": 0.70409758475476081, "epoch": 13, "train_acc": 0.90272492785584268, "train_loss": 0.27658963872744596}
{"dev_acc": 0.61065628061603161, "dev_loss": 0.70395444612950087, "epoch": 14, "train_acc": 0.91010005819711526, "train_loss": 0.24596185521576316}
{"dev_acc": 0.6191353238082894, "dev_loss": 0.73824100675327442, "epoch": 15, "train_acc": 0.91501367464242322, "train_loss": 0.23258805178883898}
{"dev_acc": 0.60910069315184656, "dev_loss": 0.72059690925691811, "epoch": 16, "train_acc": 0.90702222213369055, "train_loss": 0.22083260460139276}
{"dev_acc": 0.62934189506078264, "dev_loss": 0.68168125301599503, "epoch": 17, "train_acc": 0.89746411431498008, "train_loss": 0.29329465401559313}
{"dev_acc": 0.61280668860736276, "dev_loss": 0.72305754572153091, "epoch": 18, "train_acc": 0.88892589154206558, "train_loss": 0.32616028717064732}
{"dev_acc": 0.61252643730717293, "dev_loss": 0.7354375059450311, "epoch": 19, "train_acc": 0.90112159926604618, "train_loss": 0.26660418938963287}
{"dev_acc": 0.6090599800413129, "dev_loss": 0.73804140470123714, "epoch": 20, "train_acc": 0.90937178623958947, "train_loss": 0.24516457561484561}
{"dev_acc": 0.60417287329989511, "dev_loss": 0.73776637536606615, "epoch": 21, "train_acc": 0.91268356845255139, "train_loss": 0.2462498349855253}
{"dev_acc": 0.58864054315924308, "dev_loss": 0.73442262198243824, "epoch": 22, "train_acc": 0.91235992240994235, "train_loss": 0.25007226096167406}
{"dev_acc": 0.60055770814943676, "dev_loss": 0.75691337843558615, "epoch": 23, "train_acc": 0.91443366825176831, "train_loss": 0.2356458772681182}
{"dev_acc": 0.60894084138885984, "dev_loss": 0.76024115680983029, "epoch": 24, "train_acc": 0.9190573376772796, "train_loss": 0.21909428158438987}
{"dev_acc": 0.62026059050553506, "dev_loss": 0.74516709674415849, "epoch": 25, "train_acc": 0.92215809103604685, "train_loss": 0.21374606884738925}
{"dev_acc": 0.57856294144183684, "dev_loss": 0.75995022670498913, "epoch": 26, "train_acc": 0.92421135363737394, "train_loss": 0.2052860134030704}
{"dev_acc": 0.61098052128307789, "dev_loss": 0.76504196146769188, "epoch": 27, "train_acc": 0.92761884247503656, "train_loss": 0.19841357388333242}
{"dev_acc": 0.60180106819203927, "dev_loss": 0.7791867758413511, "epoch": 28, "train_acc": 0.9292593893248049, "train_loss": 0.19033660656106483}
{"dev_acc": 0.61739094252650084, "dev_loss": 0.76576831580937976, "epoch": 29, "train_acc": 0.9313914667518568, "train_loss": 0.18517243330951932}
{"dev_acc": 0.60440299093371475, "dev_loss": 0.77855007563318523, "epoch": 30, "train_acc": 0.93435812764064818, "train_loss": 0.18412623798304836}
{"dev_acc": 0.59143811211007724, "dev_loss": 0.79425344998682179, "epoch": 31, "train_acc": 0.93593927264332399, "train_loss": 0.18014951992775918}
{"dev_acc": 0.59951432548349348, "dev_loss": 0.79999063656266245, "epoch": 32, "train_acc": 0.93748591155618255, "train_loss": 0.17795162002741702}
{"dev_acc": 0.60502565781565898, "dev_loss": 0.80645703637440291, "epoch": 33, "train_acc": 0.93867676691458468, "train_loss": 0.17027817931043904}
{"dev_acc": 0.58848013123439435, "dev_loss": 0.8001539595591437, "epoch": 34, "train_acc": 0.94055638597311486, "train_loss": 0.16739689133681146}
{"dev_acc": 0.619622389823416, "dev_loss": 0.78415363160560703, "epoch": 35, "train_acc": 0.94110427237240302, "train_loss": 0.16184562520672294}
