{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.57277121196303393, "dev_loss": 0.68462153524160385, "epoch": 0, "train_acc": 0.73203465556793235, "train_loss": 0.72715882711772672}
{"dev_acc": 0.4865062536762112, "dev_loss": 0.71245916453855374, "epoch": 1, "train_acc": 0.71241071919872256, "train_loss": 0.68312168159062348}
{"dev_acc": 0.53421914325998221, "dev_loss": 0.68959245085716248, "epoch": 2, "train_acc": 0.76247452536225901, "train_loss": 0.65184701054911065}
{"dev_acc": 0.55074066476888472, "dev_loss": 0.69002748014671467, "epoch": 3, "train_acc": 0.79051145844658932, "train_loss": 0.60790740349624728}
{"dev_acc": 0.58066969789699652, "dev_loss": 0.68141903196062359, "epoch": 4, "train_acc": 0.80684474639334813, "train_loss": 0.56711163098299056}
{"dev_acc": 0.5729206973041393, "dev_loss": 0.67748865644846645, "epoch": 5, "train_acc": 0.82452276950051429, "train_loss": 0.52514826119700564}
{"dev_acc": 0.61337925567881635, "dev_loss": 0.67658408305474693, "epoch": 6, "train_acc": 0.84566117440204269, "train_loss": 0.48515079868367955}
{"dev_acc": 0.60454655179060801, "dev_loss": 0.66457153031868599, "epoch": 7, "train_acc": 0.86471296133960551, "train_loss": 0.41767552407764935}
{"dev_acc": 0.620753485156606, "dev_loss": 0.6638866785381522, "epoch": 8, "train_acc": 0.87163370659018891, "train_loss": 0.39450580183463763}
{"dev_acc": 0.64057508478482561, "dev_loss": 0.66771099104412968, "epoch": 9, "train_acc": 0.87907732472872557, "train_loss": 0.37255813634093804}
{"dev_acc": 0.65399999399522402, "dev_loss": 0.65392361661153176, "epoch": 10, "train_acc": 0.88795691435819013, "train_loss": 0.32870941773009826}
{"dev_acc": 0.65825625832904311, "dev_loss": 0.67243203840085441, "epoch": 11, "train_acc": 0.89657732111865851, "train_loss": 0.29752522082763572}
{"dev_acc": 0.64519105106550367, "dev_loss": 0.66387548670172691, "epoch": 12, "train_acc": 0.88913671797652227, "train_loss": 0.32990869835514247}
{"dev_acc": 0.65660529747495688, "dev_loss": 0.66114581695624763, "epoch": 13, "train_acc": 0.89800628583275699, "train_loss": 0.29143012155884807}
{"dev_acc": 0.67990031377659832, "dev_loss": 0.64109906274825335, "epoch": 14, "train_acc": 0.90310650154174077, "train_loss": 0.26685581006451592}
