{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.54493567956226863, "dev_loss": 0.68727270407336094, "epoch": 0, "train_acc": 0.75919628975479636, "train_loss": 0.69854536728013916}
{"dev_acc": 0.59851470581561494, "dev_loss": 0.67332707132611958, "epoch": 1, "train_acc": 0.76431923536401658, "train_loss": 0.70688561661333982}
{"dev_acc": 0.57329248508396857, "dev_loss": 0.68220211246183937, "epoch": 2, "train_acc": 0.75288620015609897, "train_loss": 0.66327027391783799}
{"dev_acc": 0.59292607980593126, "dev_loss": 0.67974580717938282, "epoch": 3, "train_acc": 0.79025936602198266, "train_loss": 0.59363258205637148}
{"dev_acc": 0.63138223120207615, "dev_loss": 0.673731978982687, "epoch": 4, "train_acc": 0.80400538131780985, "train_loss": 0.55391267639926722}
{"dev_acc": 0.58419400769391061, "dev_loss": 0.67315120569297249, "epoch": 5, "train_acc": 0.82104752393276104, "train_loss": 0.5032684418219554}
{"dev_acc": 0.59623702891093111, "dev_loss": 0.68084207203771385, "epoch": 6, "train_acc": 0.84161125003238391, "train_loss": 0.44645816516838494}
{"dev_acc": 0.58418784041374994, "dev_loss": 0.70413799184773651, "epoch": 7, "train_acc": 0.85647117470985834, "train_loss": 0.4129956133569343}
{"dev_acc": 0.55232943925237632, "dev_loss": 0.71579198379601749, "epoch": 8, "train_acc": 0.86744915044643711, "train_loss": 0.38418980357767663}
{"dev_acc": 0.59139788334395127, "dev_loss": 0.70232752630753181, "epoch": 9, "train_acc": 0.87950004977026874, "train_loss": 0.34963140949088184}
{"dev_acc": 0.64454856548846895, "dev_loss": 0.69536211594407049, "epoch": 10, "train_acc": 0.88518571189745332, "train_loss": 0.32177472886735503}
{"dev_acc": 0.62986417829644825, "dev_loss": 0.71688970391239437, "epoch": 11, "train_acc": 0.89152481890605328, "train_loss": 0.31511658294527212}
{"dev_acc": 0.65205796879953659, "dev_loss": 0.69647599517234737, "epoch": 12, "train_acc": 0.89513753314972211, "train_loss": 0.29472161824756032}
{"dev_acc": 0.58440254566543259, "dev_loss": 0.72472472794886145, "epoch": 13, "train_acc": 0.90039736366538725, "train_loss": 0.2761123826715482}
{"dev_acc": 0.60824442770212195, "dev_loss": 0.71522997811968836, "epoch": 14, "train_acc": 0.9025936906768609, "train_loss": 0.26691126870138782}
{"dev_acc": 0.62180307809107738, "dev_loss": 0.71816908208919428, "epoch": 15, "train_acc": 0.90290593497634342, "train_loss": 0.28529813347231076}
{"dev_acc": 0.6335902551360737, "dev_loss": 0.72468291475836721, "epoch": 16, "train_acc": 0.90476551033128949, "train_loss": 0.27004872888173387}
{"dev_acc": 0.64649151752928768, "dev_loss": 0.72271634684875607, "epoch": 17, "train_acc": 0.90888776985864017, "train_loss": 0.2502653239039952}
