{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.58534499112953797, "dev_loss": 0.67374870713268009, "epoch": 0, "train_acc": 0.7058355040284845, "train_loss": 0.73603055428100539}
{"dev_acc": 0.5758273311838531, "dev_loss": 0.6881626748612949, "epoch": 1, "train_acc": 0.74560702828923386, "train_loss": 0.70271784067153931}
{"dev_acc": 0.60443823411704989, "dev_loss": 0.66214878537825173, "epoch": 2, "train_acc": 0.76043622859583526, "train_loss": 0.66804542458510097}
{"dev_acc": 0.57437816127028862, "dev_loss": 0.68814156417335781, "epoch": 3, "train_acc": 0.77988786444039448, "train_loss": 0.60955247679088687}
{"dev_acc": 0.59632323435534518, "dev_loss": 0.68245167604514534, "epoch": 4, "train_acc": 0.82598748102261155, "train_loss": 0.54894039921368221}
{"dev_acc": 0.5763142814672132, "dev_loss": 0.66715390235185623, "epoch": 5, "train_acc": 0.84838746328989567, "train_loss": 0.47410654828329629}
{"dev_acc": 0.59076993789289367, "dev_loss": 0.69435292642031399, "epoch": 6, "train_acc": 0.8648260492194616, "train_loss": 0.42952146055766299}
{"dev_acc": 0.63922654478795671, "dev_loss": 0.70177131704986095, "epoch": 7, "train_acc": 0.87721115674764272, "train_loss": 0.39077165331455727}
{"dev_acc": 0.60043333747898975, "dev_loss": 0.72515785108719555, "epoch": 8, "train_acc": 0.88537238019495312, "train_loss": 0.33264076617793947}
{"dev_acc": 0.60551629647957483, "dev_loss": 0.70964513333248236, "epoch": 9, "train_acc": 0.89095419625121419, "train_loss": 0.30902188615519788}
{"dev_acc": 0.58093313378302025, "dev_loss": 0.76638357168329618, "epoch": 10, "train_acc": 0.89822335713407286, "train_loss": 0.27735552906435973}
{"dev_acc": 0.58621129000093553, "dev_loss": 0.80940098920837045, "epoch": 11, "train_acc": 0.90273394226509962, "train_loss": 0.26741683545604916}
{"dev_acc": 0.64978874666469155, "dev_loss": 0.72956276838002465, "epoch": 12, "train_acc": 0.90456876019278321, "train_loss": 0.26748130665325759}
{"dev_acc": 0.62334815479670702, "dev_loss": 0.73875118106869719, "epoch": 13, "train_acc": 0.90883027817549211, "train_loss": 0.24510810449660483}
{"dev_acc": 0.66439980294299261, "dev_loss": 0.74398800225130146, "epoch": 14, "train_acc": 0.91436000424056352, "train_loss": 0.23414965893460227}
{"dev_acc": 0.63717140158680596, "dev_loss": 0.73825191200843876, "epoch": 15, "train_acc": 0.91529324573022453, "train_loss": 0.24093507824442054}
{"dev_acc": 0.63258091303581576, "dev_loss": 0.76638239010104114, "epoch": 16, "train_acc": 0.92275369365849003, "train_loss": 0.21310608188954736}
{"dev_acc": 0.60703513812406584, "dev_loss": 0.79381345491856337, "epoch": 17, "train_acc": 0.92756279108629003, "train_loss": 0.203861662587873}
{"dev_acc": 0.62522874857054156, "dev_loss": 0.81403021567634171, "epoch": 18, "train_acc": 0.9296973345685754, "train_loss": 0.20507957657601661}
{"dev_acc": 0.61324204771728685, "dev_loss": 0.82810094965887926, "epoch": 19, "train_acc": 0.93134152392505198, "train_loss": 0.19443475450293302}
{"dev_acc": 0.6028956508669604, "dev_loss": 0.85704345741708365, "epoch": 20, "train_acc": 0.93420550053775653, "train_loss": 0.18569539121390449}
{"dev_acc": 0.64384921633957493, "dev_loss": 0.83275068275231334, "epoch": 21, "train_acc": 0.9388248074447747, "train_loss": 0.17787068789895577}
{"dev_acc": 0.62454931421911841, "dev_loss": 0.80512974890215061, "epoch": 22, "train_acc": 0.93462232034074955, "train_loss": 0.18681911126908676}
{"dev_acc": 0.62004372948060316, "dev_loss": 0.78407358005642891, "epoch": 23, "train_acc": 0.91825859110722152, "train_loss": 0.25346159294565929}
{"dev_acc": 0.62464589435435636, "dev_loss": 0.73652996495366096, "epoch": 24, "train_acc": 0.91467091987087457, "train_loss": 0.2404864006204224}
{"dev_acc": 0.66062759322319164, "dev_loss": 0.76020785920055844, "epoch": 25, "train_acc": 0.92234504501075887, "train_loss": 0.20777067394162341}
{"dev_acc": 0.65893945287815281, "dev_loss": 0.81621060754904262, "epoch": 26, "train_acc": 0.93110371333379127, "train_loss": 0.19370877728694341}
{"dev_acc": 0.6299096460206709, "dev_loss": 0.81853670201131279, "epoch": 27, "train_acc": 0.93440463310416588, "train_loss": 0.18651893547267501}
{"dev_acc": 0.62175671454145409, "dev_loss": 0.87768664823046749, "epoch": 28, "train_acc": 0.93502767442543144, "train_loss": 0.18077364877457444}
{"dev_acc": 0.6262561663014854, "dev_loss": 0.87644516736535094, "epoch": 29, "train_acc": 0.93999729432621359, "train_loss": 0.16904648231000557}
