{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.59547082333832824, "dev_loss": 0.672365451497691, "epoch": 0, "train_acc": 0.73014737532847451, "train_loss": 0.74789828024333038}
{"dev_acc": 0.46431508318764536, "dev_loss": 0.71252128694738659, "epoch": 1, "train_acc": 0.72260404117267552, "train_loss": 0.68154919637909417}
{"dev_acc": 0.6013137568006558, "dev_loss": 0.66041969295058933, "epoch": 2, "train_acc": 0.74266647910718997, "train_loss": 0.67289569068558608}
{"dev_acc": 0.56783068728432584, "dev_loss": 0.67232069958533558, "epoch": 3, "train_acc": 0.81509564727780115, "train_loss": 0.60836864932428436}
{"dev_acc": 0.56832143629915743, "dev_loss": 0.66103045269846916, "epoch": 4, "train_acc": 0.80924454323141592, "train_loss": 0.56502099976509434}
{"dev_acc": 0.57153637318656081, "dev_loss": 0.67844107560813427, "epoch": 5, "train_acc": 0.83766030523225909, "train_loss": 0.49684645641076414}
{"dev_acc": 0.59880659811110137, "dev_loss": 0.70169519766100819, "epoch": 6, "train_acc": 0.85213334902695548, "train_loss": 0.46400969084116478}
{"dev_acc": 0.57285136252376567, "dev_loss": 0.65236461269004009, "epoch": 7, "train_acc": 0.8531504654695391, "train_loss": 0.48010424222749998}
{"dev_acc": 0.61244861874712153, "dev_loss": 0.65856917335518772, "epoch": 8, "train_acc": 0.85093167299130845, "train_loss": 0.43637972843797901}
{"dev_acc": 0.61168517315052795, "dev_loss": 0.66620721880878719, "epoch": 9, "train_acc": 0.86850523862148843, "train_loss": 0.39770562687440764}
{"dev_acc": 0.61832677106637901, "dev_loss": 0.66678033822349136, "epoch": 10, "train_acc": 0.8734831630911889, "train_loss": 0.35347084991068023}
{"dev_acc": 0.63322026014081723, "dev_loss": 0.68178583841238705, "epoch": 11, "train_acc": 0.87683555505140287, "train_loss": 0.33455646860920174}
{"dev_acc": 0.63282983625445233, "dev_loss": 0.68176852419440237, "epoch": 12, "train_acc": 0.8864190322796518, "train_loss": 0.30082568851052016}
{"dev_acc": 0.62931226160870168, "dev_loss": 0.66477933539343737, "epoch": 13, "train_acc": 0.89444750386231808, "train_loss": 0.29689508910096379}
{"dev_acc": 0.62901511515488318, "dev_loss": 0.67276388646236485, "epoch": 14, "train_acc": 0.89821557164988519, "train_loss": 0.29031303143010861}
{"dev_acc": 0.57209448426548903, "dev_loss": 0.77611364025090424, "epoch": 15, "train_acc": 0.89984492428018137, "train_loss": 0.27546214218003839}
{"dev_acc": 0.63246199023148197, "dev_loss": 0.67460927819567063, "epoch": 16, "train_acc": 0.89613612364878403, "train_loss": 0.3026020660807815}
{"dev_acc": 0.65928017568673858, "dev_loss": 0.67581228871962851, "epoch": 17, "train_acc": 0.90140624556717552, "train_loss": 0.26635947339295679}
{"dev_acc": 0.65622214402490098, "dev_loss": 0.67569671664386988, "epoch": 18, "train_acc": 0.90622766796631271, "train_loss": 0.25159964412215013}
{"dev_acc": 0.63335109408863666, "dev_loss": 0.68874857448307536, "epoch": 19, "train_acc": 0.90838612278353492, "train_loss": 0.24346233087391417}
{"dev_acc": 0.67007447992715685, "dev_loss": 0.66641171742230654, "epoch": 20, "train_acc": 0.90953670391401542, "train_loss": 0.23866559958005842}
{"dev_acc": 0.667528510530911, "dev_loss": 0.70877901025648626, "epoch": 21, "train_acc": 0.91238672971181278, "train_loss": 0.23877588001999392}
{"dev_acc": 0.6514190608453897, "dev_loss": 0.7301428586776767, "epoch": 22, "train_acc": 0.91514445200331451, "train_loss": 0.22878357570336932}
{"dev_acc": 0.64594538501799714, "dev_loss": 0.74348763768960324, "epoch": 23, "train_acc": 0.91962043423560214, "train_loss": 0.21932606193969392}
{"dev_acc": 0.67351117695903651, "dev_loss": 0.74438738696543238, "epoch": 24, "train_acc": 0.9235317114732291, "train_loss": 0.21018032660955399}
{"dev_acc": 0.6565943530283036, "dev_loss": 0.77577754286383949, "epoch": 25, "train_acc": 0.92539465295852397, "train_loss": 0.20570914577280136}
{"dev_acc": 0.66423236361823079, "dev_loss": 0.76841185168762294, "epoch": 26, "train_acc": 0.92737762141903968, "train_loss": 0.19893106424450119}
{"dev_acc": 0.66574580366669933, "dev_loss": 0.78945818942572388, "epoch": 27, "train_acc": 0.93010848100821208, "train_loss": 0.19158256101890619}
{"dev_acc": 0.65826662500987798, "dev_loss": 0.7835118044167757, "epoch": 28, "train_acc": 0.93081750535460117, "train_loss": 0.19041298427677986}
{"dev_acc": 0.65537712837706497, "dev_loss": 0.80471444226402256, "epoch": 29, "train_acc": 0.92151174304328209, "train_loss": 0.20958450332730111}
{"dev_acc": 0.64227718554288082, "dev_loss": 0.81026654949943933, "epoch": 30, "train_acc": 0.9224805047907606, "train_loss": 0.22149347781116743}
{"dev_acc": 0.65770639575480438, "dev_loss": 0.76614680124579793, "epoch": 31, "train_acc": 0.92274124558658233, "train_loss": 0.21228883941760995}
{"dev_acc": 0.64686412960433926, "dev_loss": 0.8210647525764736, "epoch": 32, "train_acc": 0.92985845318421823, "train_loss": 0.19549497742356167}
{"dev_acc": 0.64915685590638361, "dev_loss": 0.68683830873175922, "epoch": 33, "train_acc": 0.92624300105255319, "train_loss": 0.21081398775092991}
{"dev_acc": 0.63286868151386066, "dev_loss": 0.74085548639829668, "epoch": 34, "train_acc": 0.92406994598734993, "train_loss": 0.20952255049016019}
{"dev_acc": 0.66377700711593579, "dev_loss": 0.7645433817690771, "epoch": 35, "train_acc": 0.9245021918142512, "train_loss": 0.21107935789778026}
{"dev_acc": 0.6706438707533664, "dev_loss": 0.74041006887065508, "epoch": 36, "train_acc": 0.92961492027742298, "train_loss": 0.19328411015204103}
{"dev_acc": 0.69953619514817045, "dev_loss": 0.77268175225305769, "epoch": 37, "train_acc": 0.93280085775576682, "train_loss": 0.18090885951216157}
{"dev_acc": 0.669496901675949, "dev_loss": 0.7806212375206607, "epoch": 38, "train_acc": 0.93570426146131247, "train_loss": 0.17688458362524986}
{"dev_acc": 0.66959781403896701, "dev_loss": 0.80935035383195753, "epoch": 39, "train_acc": 0.93734748255228839, "train_loss": 0.16932554292071483}
{"dev_acc": 0.6713440989593914, "dev_loss": 0.79517705101586345, "epoch": 40, "train_acc": 0.93907465131662859, "train_loss": 0.16685639264830535}
{"dev_acc": 0.66133667716295552, "dev_loss": 0.84620987908315981, "epoch": 41, "train_acc": 0.94141147809330517, "train_loss": 0.16213494191120106}
{"dev_acc": 0.68711959819275115, "dev_loss": 0.84721461133033571, "epoch": 42, "train_acc": 0.9430530222645066, "train_loss": 0.15780865867648722}
{"dev_acc": 0.64124013437116489, "dev_loss": 0.90136998417853775, "epoch": 43, "train_acc": 0.94431030441066643, "train_loss": 0.15747338102305605}
{"dev_acc": 0.67185735728866847, "dev_loss": 0.90767710155341774, "epoch": 44, "train_acc": 0.94525739975556911, "train_loss": 0.15362304138020419}
{"dev_acc": 0.6697247666642685, "dev_loss": 0.9042826734657865, "epoch": 45, "train_acc": 0.93978808539699732, "train_loss": 0.15004938379846677}
{"dev_acc": 0.56610375933073931, "dev_loss": 0.76099851727485657, "epoch": 46, "train_acc": 0.92972420631700803, "train_loss": 0.27376091465220836}
{"dev_acc": 0.5878726098301551, "dev_loss": 0.75959157451455084, "epoch": 47, "train_acc": 0.90504960168507176, "train_loss": 0.28669076143466288}
{"dev_acc": 0.60757105375113596, "dev_loss": 0.75614293997309034, "epoch": 48, "train_acc": 0.91383979368925294, "train_loss": 0.24218177935237484}
{"dev_acc": 0.6131506091698613, "dev_loss": 0.76644662115722895, "epoch": 49, "train_acc": 0.91996818520562429, "train_loss": 0.2172027169594164}
{"dev_acc": 0.61660090634396525, "dev_loss": 0.76257256764386383, "epoch": 50, "train_acc": 0.92426269245981585, "train_loss": 0.20511883839521308}
