{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.58290297198997243, "dev_loss": 0.68621938143457684, "epoch": 0, "train_acc": 0.67660374317907901, "train_loss": 0.73994788414315338}
{"dev_acc": 0.5672282537834733, "dev_loss": 0.68512725191456936, "epoch": 1, "train_acc": 0.66347693791427154, "train_loss": 0.69543275123910064}
{"dev_acc": 0.5693545350913819, "dev_loss": 0.69004922147308079, "epoch": 2, "train_acc": 0.68895452459614492, "train_loss": 0.68551391363143921}
{"dev_acc": 0.56443509675854853, "dev_loss": 0.68058285968644283, "epoch": 3, "train_acc": 0.77548645318214937, "train_loss": 0.6452268297913708}
{"dev_acc": 0.56999440415700831, "dev_loss": 0.68826534066881451, "epoch": 4, "train_acc": 0.79465653850563234, "train_loss": 0.63024817501442343}
{"dev_acc": 0.57674304557498279, "dev_loss": 0.66333326111946789, "epoch": 5, "train_acc": 0.81206925128498519, "train_loss": 0.58859889067803761}
{"dev_acc": 0.65583378798367498, "dev_loss": 0.64562898182443207, "epoch": 6, "train_acc": 0.83740934350000817, "train_loss": 0.50341454907497274}
{"dev_acc": 0.61153130509108344, "dev_loss": 0.65036224972988876, "epoch": 7, "train_acc": 0.84690070409875717, "train_loss": 0.47261620209186894}
{"dev_acc": 0.62671532536978536, "dev_loss": 0.67466256661074497, "epoch": 8, "train_acc": 0.86608418075599281, "train_loss": 0.41046995389027685}
{"dev_acc": 0.614019019382819, "dev_loss": 0.69610594186399666, "epoch": 9, "train_acc": 0.86461241131099176, "train_loss": 0.40708886233123043}
{"dev_acc": 0.62604460881260715, "dev_loss": 0.67484310083091259, "epoch": 10, "train_acc": 0.87436905752785288, "train_loss": 0.3617481582243986}
{"dev_acc": 0.61489514838031556, "dev_loss": 0.70122584966676571, "epoch": 11, "train_acc": 0.88591514316395814, "train_loss": 0.32795449413500632}
{"dev_acc": 0.64621638951518146, "dev_loss": 0.67720190834786209, "epoch": 12, "train_acc": 0.89082272033130494, "train_loss": 0.30532064459793551}
{"dev_acc": 0.63953361381663199, "dev_loss": 0.71649191382208044, "epoch": 13, "train_acc": 0.89748317578665515, "train_loss": 0.2900685208431103}
{"dev_acc": 0.59965279920574421, "dev_loss": 0.77322707165564808, "epoch": 14, "train_acc": 0.9026388643342701, "train_loss": 0.2746190227615305}
{"dev_acc": 0.62612716212449371, "dev_loss": 0.88228561745823497, "epoch": 15, "train_acc": 0.90386855812695788, "train_loss": 0.26014003431117988}
{"dev_acc": 0.63869281163925262, "dev_loss": 0.75156302996245883, "epoch": 16, "train_acc": 0.90431369369479586, "train_loss": 0.27542490416053161}
{"dev_acc": 0.62485868290536684, "dev_loss": 0.72457641848762122, "epoch": 17, "train_acc": 0.91057621945620559, "train_loss": 0.24854777186307347}
{"dev_acc": 0.65411771932157969, "dev_loss": 0.69454260503074949, "epoch": 18, "train_acc": 0.91514817467181819, "train_loss": 0.2366665671343762}
{"dev_acc": 0.62938475139835004, "dev_loss": 0.75690019433386624, "epoch": 19, "train_acc": 0.91769713039221013, "train_loss": 0.22731967537392733}
{"dev_acc": 0.61216140416765208, "dev_loss": 0.75527625105210716, "epoch": 20, "train_acc": 0.92094431997012849, "train_loss": 0.21316143070182564}
{"dev_acc": 0.66693430906117146, "dev_loss": 0.76117107280463514, "epoch": 21, "train_acc": 0.92372244009530591, "train_loss": 0.21004757909340005}
{"dev_acc": 0.64219525320311643, "dev_loss": 0.76169182185549289, "epoch": 22, "train_acc": 0.91617693878127482, "train_loss": 0.23685071373629513}
{"dev_acc": 0.65291765481586539, "dev_loss": 0.8041594879801518, "epoch": 23, "train_acc": 0.92391956530943165, "train_loss": 0.20952145910020209}
{"dev_acc": 0.63780923220634322, "dev_loss": 0.85330574019878569, "epoch": 24, "train_acc": 0.9275475741097059, "train_loss": 0.20390338252487894}
{"dev_acc": 0.62081234460687829, "dev_loss": 0.73897628003864413, "epoch": 25, "train_acc": 0.91820590958827375, "train_loss": 0.22913604995966713}
{"dev_acc": 0.61796706944982316, "dev_loss": 0.89900270771301749, "epoch": 26, "train_acc": 0.91801290109436906, "train_loss": 0.2276608953547157}
{"dev_acc": 0.61712027491097654, "dev_loss": 0.84421683540235137, "epoch": 27, "train_acc": 0.92516587467788347, "train_loss": 0.19975825537827244}
{"dev_acc": 0.61520633202830344, "dev_loss": 0.8833011167423267, "epoch": 28, "train_acc": 0.92931859996838595, "train_loss": 0.1921854061726628}
{"dev_acc": 0.6046636624242856, "dev_loss": 0.7058988322636911, "epoch": 29, "train_acc": 0.91720727783947398, "train_loss": 0.22659885184968309}
{"dev_acc": 0.65089468834963693, "dev_loss": 0.71450146128024372, "epoch": 30, "train_acc": 0.90060896830311143, "train_loss": 0.29501108689634481}
{"dev_acc": 0.60356804049243162, "dev_loss": 0.74204239009746487, "epoch": 31, "train_acc": 0.91163951271776233, "train_loss": 0.26598970689575036}
{"dev_acc": 0.60751900727878039, "dev_loss": 0.75703681945534684, "epoch": 32, "train_acc": 0.91481783625045965, "train_loss": 0.24182016451738456}
{"dev_acc": 0.66406915137594436, "dev_loss": 0.76542129959645011, "epoch": 33, "train_acc": 0.92000872479326201, "train_loss": 0.21501337546233348}
{"dev_acc": 0.64760292524708862, "dev_loss": 0.75761220431221388, "epoch": 34, "train_acc": 0.9244999228381876, "train_loss": 0.20459672025348874}
{"dev_acc": 0.66772433041935508, "dev_loss": 0.76884850507069913, "epoch": 35, "train_acc": 0.92891786401945464, "train_loss": 0.19543289823333815}
{"dev_acc": 0.65729180368691265, "dev_loss": 0.78251220861316795, "epoch": 36, "train_acc": 0.9313960301078914, "train_loss": 0.18810932114027748}
{"dev_acc": 0.6566378239427253, "dev_loss": 0.79991586355026811, "epoch": 37, "train_acc": 0.93423168746162255, "train_loss": 0.18387772263944313}
{"dev_acc": 0.64177885471125873, "dev_loss": 0.80914551285760739, "epoch": 38, "train_acc": 0.93629684614779185, "train_loss": 0.17693058416800708}
{"dev_acc": 0.64096796803466527, "dev_loss": 0.83590187644585967, "epoch": 39, "train_acc": 0.93912609739149933, "train_loss": 0.17257803945853359}
{"dev_acc": 0.63326374052270451, "dev_loss": 0.86521933740004897, "epoch": 40, "train_acc": 0.94063241756892468, "train_loss": 0.16742299935305963}
{"dev_acc": 0.65470729040130782, "dev_loss": 0.88031748156728484, "epoch": 41, "train_acc": 0.94310100362508154, "train_loss": 0.16281966226915182}
{"dev_acc": 0.6385618656527221, "dev_loss": 0.88441355434978119, "epoch": 42, "train_acc": 0.94469604661188711, "train_loss": 0.1576295266048747}
{"dev_acc": 0.64970797505753575, "dev_loss": 0.9166427628868925, "epoch": 43, "train_acc": 0.94640817054470794, "train_loss": 0.15513913335985596}
{"dev_acc": 0.63830430586578946, "dev_loss": 0.94363183536500272, "epoch": 44, "train_acc": 0.94642840621938784, "train_loss": 0.15298037106706172}
{"dev_acc": 0.64750197637981255, "dev_loss": 0.93290670091352823, "epoch": 45, "train_acc": 0.94744006869088293, "train_loss": 0.15130426929147378}
{"dev_acc": 0.64045040767770955, "dev_loss": 1.0088332605165695, "epoch": 46, "train_acc": 0.94921371612866834, "train_loss": 0.14579821052692854}
{"dev_acc": 0.67736511894189877, "dev_loss": 0.93790665829354636, "epoch": 47, "train_acc": 0.95127037115660806, "train_loss": 0.14157947087903577}
{"dev_acc": 0.63528993366680908, "dev_loss": 0.93323527860255651, "epoch": 48, "train_acc": 0.95244186930202868, "train_loss": 0.14059831013905233}
{"dev_acc": 0.61020488709266962, "dev_loss": 1.0167104157818747, "epoch": 49, "train_acc": 0.95405855365368208, "train_loss": 0.13640275304452545}
{"dev_acc": 0.63515799133435646, "dev_loss": 1.0348773376234541, "epoch": 50, "train_acc": 0.95577430090144344, "train_loss": 0.13220997772499041}
