{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.54192625374293357, "dev_loss": 0.67451677737491467, "epoch": 0, "train_acc": 0.69931103449326582, "train_loss": 0.73057887109020092}
{"dev_acc": 0.56318432914044725, "dev_loss": 0.67562101142747066, "epoch": 1, "train_acc": 0.73571321394659694, "train_loss": 0.6708294926564905}
{"dev_acc": 0.55480440473811865, "dev_loss": 0.67187489462750294, "epoch": 2, "train_acc": 0.78082075541610185, "train_loss": 0.63408021195025388}
{"dev_acc": 0.55554844105677925, "dev_loss": 0.67136720887252266, "epoch": 3, "train_acc": 0.81990873860801061, "train_loss": 0.6059628640171848}
{"dev_acc": 0.55404114850556385, "dev_loss": 0.66332868007676937, "epoch": 4, "train_acc": 0.82874790069820714, "train_loss": 0.5261076504859743}
{"dev_acc": 0.59038971607969359, "dev_loss": 0.66379661086414543, "epoch": 5, "train_acc": 0.8545399977930529, "train_loss": 0.47838634252548218}
{"dev_acc": 0.64905898303410392, "dev_loss": 0.65535292242254528, "epoch": 6, "train_acc": 0.86844876540949978, "train_loss": 0.41887123808500509}
{"dev_acc": 0.60933340711822159, "dev_loss": 0.65895350756389759, "epoch": 7, "train_acc": 0.86336512562332779, "train_loss": 0.43760915954090374}
{"dev_acc": 0.65480578135864487, "dev_loss": 0.6676926474486079, "epoch": 8, "train_acc": 0.86880169629212012, "train_loss": 0.39176961192507531}
{"dev_acc": 0.65685943102136857, "dev_loss": 0.67228585987218792, "epoch": 9, "train_acc": 0.8840568537662612, "train_loss": 0.33745229587288972}
{"dev_acc": 0.64525429306433313, "dev_loss": 0.69354215716677048, "epoch": 10, "train_acc": 0.89226232903822089, "train_loss": 0.31120086513471473}
{"dev_acc": 0.63513232112709084, "dev_loss": 0.71252661836998799, "epoch": 11, "train_acc": 0.89845947687103112, "train_loss": 0.29387348478282743}
{"dev_acc": 0.6537184979148698, "dev_loss": 0.71240626834332943, "epoch": 12, "train_acc": 0.90317271065077964, "train_loss": 0.27860081704816769}
{"dev_acc": 0.62209402355619214, "dev_loss": 0.79090417642146349, "epoch": 13, "train_acc": 0.90685058188944012, "train_loss": 0.25852716361213757}
{"dev_acc": 0.60146416309397244, "dev_loss": 0.79978109616786242, "epoch": 14, "train_acc": 0.90539065713300215, "train_loss": 0.24979647699724353}
{"dev_acc": 0.63484721015607803, "dev_loss": 0.69170353056064671, "epoch": 15, "train_acc": 0.8964324676735147, "train_loss": 0.31628117924762444}
{"dev_acc": 0.6564909741122168, "dev_loss": 0.72387690762323997, "epoch": 16, "train_acc": 0.89902152429625948, "train_loss": 0.27581110204676096}
{"dev_acc": 0.66418510260332386, "dev_loss": 0.73412423201703603, "epoch": 17, "train_acc": 0.90435402792458908, "train_loss": 0.25422662080713559}
{"dev_acc": 0.65301268725729622, "dev_loss": 0.74711700216201804, "epoch": 18, "train_acc": 0.90872814686078163, "train_loss": 0.23970101587179624}
