{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56037970059860398, "dev_loss": 0.67789928295782631, "epoch": 0, "train_acc": 0.66908592028625291, "train_loss": 0.7365742027759552}
{"dev_acc": 0.59200783231039955, "dev_loss": 0.67494893499783104, "epoch": 1, "train_acc": 0.74257141214595779, "train_loss": 0.71122351401968842}
{"dev_acc": 0.5892280155730889, "dev_loss": 0.67188955151609009, "epoch": 2, "train_acc": 0.74232751302333322, "train_loss": 0.63560797594770602}
{"dev_acc": 0.60942183802949257, "dev_loss": 0.65636114669697621, "epoch": 3, "train_acc": 0.76608011409109811, "train_loss": 0.6566540904437439}
{"dev_acc": 0.59042060154710163, "dev_loss": 0.67014624497720177, "epoch": 4, "train_acc": 0.78719652179549771, "train_loss": 0.60255129239227201}
{"dev_acc": 0.59611519349635655, "dev_loss": 0.65645236042993405, "epoch": 5, "train_acc": 0.8063124725625852, "train_loss": 0.55580890687960616}
{"dev_acc": 0.61104600360408834, "dev_loss": 0.64887793894324985, "epoch": 6, "train_acc": 0.84133928460570839, "train_loss": 0.52201497611365744}
{"dev_acc": 0.60418491649692907, "dev_loss": 0.66566908625619747, "epoch": 7, "train_acc": 0.85249163321151222, "train_loss": 0.44777136904340759}
{"dev_acc": 0.59302639345141028, "dev_loss": 0.67012946919671124, "epoch": 8, "train_acc": 0.86886988030744716, "train_loss": 0.41461256462373314}
{"dev_acc": 0.62753423768816263, "dev_loss": 0.67202436112399611, "epoch": 9, "train_acc": 0.87426933466938272, "train_loss": 0.38669311139685442}
{"dev_acc": 0.6507735197037785, "dev_loss": 0.6814918954457555, "epoch": 10, "train_acc": 0.8807529011624855, "train_loss": 0.37508855758918613}
{"dev_acc": 0.60230643477178691, "dev_loss": 0.71910964138805866, "epoch": 11, "train_acc": 0.88773486316812411, "train_loss": 0.34546880712850564}
{"dev_acc": 0.61609762537228452, "dev_loss": 0.71076175384223461, "epoch": 12, "train_acc": 0.89154118884643663, "train_loss": 0.32123002992306326}
{"dev_acc": 0.61385926013192427, "dev_loss": 0.75740311268184868, "epoch": 13, "train_acc": 0.89780611230551821, "train_loss": 0.28939187985290832}
{"dev_acc": 0.60776525458719344, "dev_loss": 0.75014725194445675, "epoch": 14, "train_acc": 0.90132810087409809, "train_loss": 0.28795534233220771}
{"dev_acc": 0.63153004406242108, "dev_loss": 0.67972892176892075, "epoch": 15, "train_acc": 0.89980681763472781, "train_loss": 0.28028852384702502}
{"dev_acc": 0.60766699796249168, "dev_loss": 0.73957418730216362, "epoch": 16, "train_acc": 0.90459036808301641, "train_loss": 0.26653906182663017}
{"dev_acc": 0.61173787447547556, "dev_loss": 0.71859455560999252, "epoch": 17, "train_acc": 0.90824175664169382, "train_loss": 0.25550777985584699}
{"dev_acc": 0.64529652107058344, "dev_loss": 0.7256196866676744, "epoch": 18, "train_acc": 0.91352813504661579, "train_loss": 0.23263165004745928}
{"dev_acc": 0.61242889075597484, "dev_loss": 0.7606511846118208, "epoch": 19, "train_acc": 0.91762041867614075, "train_loss": 0.22095336551082473}
{"dev_acc": 0.58515369354512181, "dev_loss": 0.82517509629750363, "epoch": 20, "train_acc": 0.91892551767140118, "train_loss": 0.2205438790872363}
{"dev_acc": 0.6438388639210274, "dev_loss": 0.72568188128726818, "epoch": 21, "train_acc": 0.90066095975030935, "train_loss": 0.23217094186074513}
{"dev_acc": 0.63758341803307295, "dev_loss": 0.77931926123398754, "epoch": 22, "train_acc": 0.91494291164273001, "train_loss": 0.23540836030947446}
{"dev_acc": 0.5579636479011153, "dev_loss": 0.70635455341211384, "epoch": 23, "train_acc": 0.91487352870127114, "train_loss": 0.24645011709882184}
{"dev_acc": 0.61840431432279952, "dev_loss": 0.70991050052855698, "epoch": 24, "train_acc": 0.91088070643341146, "train_loss": 0.25866315243736238}
{"dev_acc": 0.63543094158103919, "dev_loss": 0.70895513612776995, "epoch": 25, "train_acc": 0.9189593404446168, "train_loss": 0.22564488661525584}
{"dev_acc": 0.62356416612708931, "dev_loss": 0.71781818781580242, "epoch": 26, "train_acc": 0.92420123854850089, "train_loss": 0.2030982244509284}
{"dev_acc": 0.63794438404129339, "dev_loss": 0.72775670723058283, "epoch": 27, "train_acc": 0.92794652272581457, "train_loss": 0.19367039775331446}
{"dev_acc": 0.62438507125238085, "dev_loss": 0.73700406891293824, "epoch": 28, "train_acc": 0.92988221610439503, "train_loss": 0.19079964792302845}
{"dev_acc": 0.63262423172818494, "dev_loss": 0.7455104006720441, "epoch": 29, "train_acc": 0.9340446145811645, "train_loss": 0.18056972726112633}
{"dev_acc": 0.61227957812329226, "dev_loss": 0.81025711734712658, "epoch": 30, "train_acc": 0.93503497570561522, "train_loss": 0.17995327550334314}
{"dev_acc": 0.62224953786978454, "dev_loss": 0.73076483976495055, "epoch": 31, "train_acc": 0.93474189005779185, "train_loss": 0.18274023167566467}
{"dev_acc": 0.61102035994297699, "dev_loss": 0.80160611235935775, "epoch": 32, "train_acc": 0.93587859236055404, "train_loss": 0.18391941855446056}
{"dev_acc": 0.63882874976862403, "dev_loss": 0.80953773450372479, "epoch": 33, "train_acc": 0.94095895845483091, "train_loss": 0.16810387814427796}
{"dev_acc": 0.62561164386295309, "dev_loss": 0.84555004017394297, "epoch": 34, "train_acc": 0.94263665488451009, "train_loss": 0.16119060866498605}
{"dev_acc": 0.64601052931806069, "dev_loss": 0.81012171287355683, "epoch": 35, "train_acc": 0.9443793201742241, "train_loss": 0.1549961094252133}
{"dev_acc": 0.62688040940622969, "dev_loss": 0.80532679015803821, "epoch": 36, "train_acc": 0.94199375160763676, "train_loss": 0.1600444607377344}
{"dev_acc": 0.55693166115826676, "dev_loss": 0.728921831785036, "epoch": 37, "train_acc": 0.86232437193306566, "train_loss": 0.46039596843441855}
{"dev_acc": 0.60903900328594474, "dev_loss": 0.7110236664136339, "epoch": 38, "train_acc": 0.8868916252568797, "train_loss": 0.34922189636250273}
{"dev_acc": 0.6374950602720254, "dev_loss": 0.72395349802848485, "epoch": 39, "train_acc": 0.90147024335704673, "train_loss": 0.26855622605005092}
{"dev_acc": 0.62035870271477012, "dev_loss": 0.70462670534782645, "epoch": 40, "train_acc": 0.90827745890329969, "train_loss": 0.24023224985469399}
{"dev_acc": 0.64242637362238419, "dev_loss": 0.72119159543321332, "epoch": 41, "train_acc": 0.91468734189303291, "train_loss": 0.22646209277657281}
{"dev_acc": 0.62420480382861265, "dev_loss": 0.72606047009633456, "epoch": 42, "train_acc": 0.91957429410432323, "train_loss": 0.21276396899108327}
{"dev_acc": 0.62110034252032609, "dev_loss": 0.74657258879077359, "epoch": 43, "train_acc": 0.92290848842206663, "train_loss": 0.19771533027813326}
{"dev_acc": 0.62164712293339008, "dev_loss": 0.75256712489395539, "epoch": 44, "train_acc": 0.92471087616871206, "train_loss": 0.19340010359468854}
{"dev_acc": 0.64006723842880964, "dev_loss": 0.76170778696125907, "epoch": 45, "train_acc": 0.9281611169741707, "train_loss": 0.18849002986282842}
{"dev_acc": 0.6241056792577927, "dev_loss": 0.77221215592830306, "epoch": 46, "train_acc": 0.92973024268044657, "train_loss": 0.188035332515362}
{"dev_acc": 0.61440682208248665, "dev_loss": 0.79108465340686962, "epoch": 47, "train_acc": 0.93175005517503695, "train_loss": 0.18307016346577107}
{"dev_acc": 0.61558338047017613, "dev_loss": 0.80857436644146219, "epoch": 48, "train_acc": 0.93397901885646939, "train_loss": 0.17285757077930797}
{"dev_acc": 0.60916412902128592, "dev_loss": 0.85467827974519295, "epoch": 49, "train_acc": 0.93561351639642443, "train_loss": 0.17193016867743527}
{"dev_acc": 0.61407667859916104, "dev_loss": 0.87277026136871427, "epoch": 50, "train_acc": 0.93868478964704682, "train_loss": 0.16279346729880914}
