{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.54685421485698182, "dev_loss": 0.68704545923641747, "epoch": 0, "train_acc": 0.65151789799022286, "train_loss": 0.75165692122676708}
{"dev_acc": 0.55929539848129572, "dev_loss": 0.68138747342995232, "epoch": 1, "train_acc": 0.69594274798301703, "train_loss": 0.67866326170631597}
{"dev_acc": 0.58688251852071083, "dev_loss": 0.67599498586995266, "epoch": 2, "train_acc": 0.7426007647634506, "train_loss": 0.65882702605633792}
{"dev_acc": 0.60883960901230705, "dev_loss": 0.66197837144136429, "epoch": 3, "train_acc": 0.78685821728343497, "train_loss": 0.63813752086856701}
{"dev_acc": 0.59677410998550751, "dev_loss": 0.68272871045129635, "epoch": 4, "train_acc": 0.77481948394530797, "train_loss": 0.6016580385120609}
{"dev_acc": 0.5625593723462633, "dev_loss": 0.69395218842795914, "epoch": 5, "train_acc": 0.8135265227242876, "train_loss": 0.57185910613853719}
{"dev_acc": 0.59148978696265275, "dev_loss": 0.69085685110517914, "epoch": 6, "train_acc": 0.83999534769264284, "train_loss": 0.51269319606355479}
{"dev_acc": 0.59684488237664635, "dev_loss": 0.69984998154853073, "epoch": 7, "train_acc": 0.85322241096907636, "train_loss": 0.45292887822548045}
{"dev_acc": 0.6183967125462756, "dev_loss": 0.69826881081930225, "epoch": 8, "train_acc": 0.86313724240670286, "train_loss": 0.42155858106864025}
{"dev_acc": 0.5807428448413342, "dev_loss": 0.74234960401164629, "epoch": 9, "train_acc": 0.86862127457833782, "train_loss": 0.40290236984721467}
{"dev_acc": 0.57768761330928375, "dev_loss": 0.72083218555365292, "epoch": 10, "train_acc": 0.8808038653618423, "train_loss": 0.35842124712240847}
{"dev_acc": 0.58805094365143495, "dev_loss": 0.71493274199643309, "epoch": 11, "train_acc": 0.88426238294237314, "train_loss": 0.34570573051636921}
{"dev_acc": 0.58454086209970701, "dev_loss": 0.75730275961437399, "epoch": 12, "train_acc": 0.89066860741038101, "train_loss": 0.30898028176537229}
{"dev_acc": 0.59609838319726938, "dev_loss": 0.72563059601400581, "epoch": 13, "train_acc": 0.89883303143515836, "train_loss": 0.29781367611493681}
{"dev_acc": 0.5991603527189785, "dev_loss": 0.75523139908909798, "epoch": 14, "train_acc": 0.90134761615211734, "train_loss": 0.27075922477377368}
{"dev_acc": 0.59709358919133082, "dev_loss": 0.75072478024022915, "epoch": 15, "train_acc": 0.90769223028441104, "train_loss": 0.25954186100559901}
{"dev_acc": 0.61274239962588339, "dev_loss": 0.77593619083719589, "epoch": 16, "train_acc": 0.91075536300867932, "train_loss": 0.25367526010804681}
{"dev_acc": 0.62682854214717776, "dev_loss": 0.74024928986494032, "epoch": 17, "train_acc": 0.91151125445408376, "train_loss": 0.25119899750003427}
{"dev_acc": 0.59284562371495153, "dev_loss": 0.7307517589735133, "epoch": 18, "train_acc": 0.91608287390804854, "train_loss": 0.23620707057475385}
{"dev_acc": 0.61003158119247569, "dev_loss": 0.72157211229205132, "epoch": 19, "train_acc": 0.91460824913136329, "train_loss": 0.23751126249177865}
{"dev_acc": 0.57533764381478514, "dev_loss": 0.82059129034834244, "epoch": 20, "train_acc": 0.91552736222870712, "train_loss": 0.2410940754284811}
{"dev_acc": 0.63698026941590125, "dev_loss": 0.76490949506738359, "epoch": 21, "train_acc": 0.91568566358727588, "train_loss": 0.26779999289089884}
{"dev_acc": 0.63620395976660993, "dev_loss": 0.7632944651746324, "epoch": 22, "train_acc": 0.92151353166640426, "train_loss": 0.22969823600201209}
{"dev_acc": 0.59967227817906987, "dev_loss": 0.82559460428144249, "epoch": 23, "train_acc": 0.92546567525837142, "train_loss": 0.2127294907224058}
{"dev_acc": 0.60859413530408102, "dev_loss": 0.82205241539382512, "epoch": 24, "train_acc": 0.9288095915638479, "train_loss": 0.20168361098496715}
{"dev_acc": 0.5901057375977129, "dev_loss": 0.81630796965743813, "epoch": 25, "train_acc": 0.93167587273539876, "train_loss": 0.21577460441224078}
{"dev_acc": 0.60538201455822693, "dev_loss": 0.81256550237802527, "epoch": 26, "train_acc": 0.93202566590710634, "train_loss": 0.19362396187122463}
{"dev_acc": 0.59634147142901373, "dev_loss": 0.85593913219469997, "epoch": 27, "train_acc": 0.93469774609327838, "train_loss": 0.18573105234053736}
{"dev_acc": 0.62050237058086266, "dev_loss": 0.89108454379519186, "epoch": 28, "train_acc": 0.93629064676417373, "train_loss": 0.18181501976671169}
{"dev_acc": 0.62609961529898128, "dev_loss": 0.70795242914131706, "epoch": 29, "train_acc": 0.91303051724396311, "train_loss": 0.3106149910017848}
{"dev_acc": 0.60251272307553194, "dev_loss": 0.73498156427272732, "epoch": 30, "train_acc": 0.89339879881461604, "train_loss": 0.32488071459494355}
{"dev_acc": 0.59808209612863872, "dev_loss": 0.75800325275797931, "epoch": 31, "train_acc": 0.90515480675979054, "train_loss": 0.26604613884870859}
{"dev_acc": 0.5593292633805963, "dev_loss": 0.81997858979074023, "epoch": 32, "train_acc": 0.91108640611245983, "train_loss": 0.2387380325574357}
{"dev_acc": 0.59771048796460158, "dev_loss": 0.79835075485919205, "epoch": 33, "train_acc": 0.91677240259651871, "train_loss": 0.22203914590932936}
{"dev_acc": 0.59572900529550321, "dev_loss": 0.82721294186610195, "epoch": 34, "train_acc": 0.92089073110993924, "train_loss": 0.21200184741601219}
{"dev_acc": 0.59646722932790286, "dev_loss": 0.84086325762992986, "epoch": 35, "train_acc": 0.92418872339316771, "train_loss": 0.20253636331951003}
{"dev_acc": 0.59358600474276313, "dev_loss": 0.8307789934832337, "epoch": 36, "train_acc": 0.92746697618269724, "train_loss": 0.19642537723463843}
{"dev_acc": 0.61101614401030102, "dev_loss": 0.81732550541138538, "epoch": 37, "train_acc": 0.92979584941076676, "train_loss": 0.19218704627518826}
{"dev_acc": 0.59121127142072682, "dev_loss": 0.8809821077822042, "epoch": 38, "train_acc": 0.93019367929452346, "train_loss": 0.19124609896271413}
{"dev_acc": 0.59272942025299324, "dev_loss": 0.8966027373847153, "epoch": 39, "train_acc": 0.93304841770150826, "train_loss": 0.18341727410945996}
{"dev_acc": 0.59587588858359375, "dev_loss": 0.88339434484285972, "epoch": 40, "train_acc": 0.93393023979372858, "train_loss": 0.18039887165650725}
{"dev_acc": 0.58429277353232312, "dev_loss": 0.94079034434564945, "epoch": 41, "train_acc": 0.9359510591535759, "train_loss": 0.18010409119431389}
{"dev_acc": 0.62731482626405666, "dev_loss": 0.76209717739506488, "epoch": 42, "train_acc": 0.92421685695364431, "train_loss": 0.20891111087534042}
{"dev_acc": 0.61544593648113455, "dev_loss": 0.88357001089856824, "epoch": 43, "train_acc": 0.9230465995482332, "train_loss": 0.20489858309082581}
{"dev_acc": 0.61781920182298222, "dev_loss": 0.86801319460002035, "epoch": 44, "train_acc": 0.9283072855652601, "train_loss": 0.20485580874608073}
{"dev_acc": 0.64720875954907364, "dev_loss": 0.77027715657771167, "epoch": 45, "train_acc": 0.92136771930208594, "train_loss": 0.22377854732898228}
{"dev_acc": 0.60815288971519621, "dev_loss": 0.80092026052131715, "epoch": 46, "train_acc": 0.92941409329291702, "train_loss": 0.20131154343273264}
{"dev_acc": 0.60157002103055646, "dev_loss": 0.84759220883383279, "epoch": 47, "train_acc": 0.92967619727634554, "train_loss": 0.18855184856511187}
{"dev_acc": 0.6052766821291452, "dev_loss": 0.83587827160954475, "epoch": 48, "train_acc": 0.93253683771386764, "train_loss": 0.18760724440874618}
{"dev_acc": 0.61349984774308586, "dev_loss": 0.83960178620847203, "epoch": 49, "train_acc": 0.93590800206667335, "train_loss": 0.17815780643756129}
{"dev_acc": 0.60209363996620524, "dev_loss": 0.8540354766550341, "epoch": 50, "train_acc": 0.93802745803512677, "train_loss": 0.16801418272168317}
