{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.52637485823580421, "dev_loss": 0.68654525599309379, "epoch": 0, "train_acc": 0.70038878202767685, "train_loss": 0.73449053794522834}
{"dev_acc": 0.60103364834693607, "dev_loss": 0.67658408358693123, "epoch": 1, "train_acc": 0.72581735027600813, "train_loss": 0.71709797314450707}
{"dev_acc": 0.52819702131659085, "dev_loss": 0.68877828014748432, "epoch": 2, "train_acc": 0.77110788036914679, "train_loss": 0.66969097151031975}
{"dev_acc": 0.55068137747015444, "dev_loss": 0.68747760887656895, "epoch": 3, "train_acc": 0.78740750316658992, "train_loss": 0.59452792549435096}
{"dev_acc": 0.60063318630015916, "dev_loss": 0.66793599990861752, "epoch": 4, "train_acc": 0.81640307540480272, "train_loss": 0.57153843494155743}
{"dev_acc": 0.60830984327053561, "dev_loss": 0.66448868598256794, "epoch": 5, "train_acc": 0.84109902376680368, "train_loss": 0.49239509562148326}
{"dev_acc": 0.64994633216375208, "dev_loss": 0.65093479811080868, "epoch": 6, "train_acc": 0.86500046055622426, "train_loss": 0.4346492836558366}
{"dev_acc": 0.63752726071880783, "dev_loss": 0.68620392999478752, "epoch": 7, "train_acc": 0.87344269732438984, "train_loss": 0.4018833174169818}
{"dev_acc": 0.64890726345015171, "dev_loss": 0.68440612378929344, "epoch": 8, "train_acc": 0.8826062570227754, "train_loss": 0.34957418588426292}
{"dev_acc": 0.64483985234984253, "dev_loss": 0.65109989792108536, "epoch": 9, "train_acc": 0.89076963307101287, "train_loss": 0.33094909609165751}
{"dev_acc": 0.65509909760219964, "dev_loss": 0.68649578679885181, "epoch": 10, "train_acc": 0.8941630052296603, "train_loss": 0.30684617305870016}
{"dev_acc": 0.63978398068746511, "dev_loss": 0.6809366683342627, "epoch": 11, "train_acc": 0.9009994556490003, "train_loss": 0.2782208034297145}
{"dev_acc": 0.62283516449922893, "dev_loss": 0.70525736162172892, "epoch": 12, "train_acc": 0.90778282097830287, "train_loss": 0.26422634173797654}
{"dev_acc": 0.6528708580510022, "dev_loss": 0.67368678908262936, "epoch": 13, "train_acc": 0.91295740297830286, "train_loss": 0.24447363013213005}
{"dev_acc": 0.64681816606686671, "dev_loss": 0.66431125027260607, "epoch": 14, "train_acc": 0.91603381907534109, "train_loss": 0.24426144124539215}
{"dev_acc": 0.6639355386019391, "dev_loss": 0.70934720224301728, "epoch": 15, "train_acc": 0.92114257063075, "train_loss": 0.2203219139615451}
{"dev_acc": 0.66037464595070838, "dev_loss": 0.70304139856515191, "epoch": 16, "train_acc": 0.92385227151401106, "train_loss": 0.21873195014917587}
{"dev_acc": 0.65252260289327635, "dev_loss": 0.66754757114020846, "epoch": 17, "train_acc": 0.92723344383522321, "train_loss": 0.20365051589419925}
{"dev_acc": 0.62282041205485228, "dev_loss": 0.73678982104840018, "epoch": 18, "train_acc": 0.92644350542647602, "train_loss": 0.20625781567614007}
{"dev_acc": 0.64277134487202825, "dev_loss": 0.69650324913007877, "epoch": 19, "train_acc": 0.92611195144004643, "train_loss": 0.21372658506999548}
{"dev_acc": 0.64558782152475813, "dev_loss": 0.76602046750485897, "epoch": 20, "train_acc": 0.92907075448445831, "train_loss": 0.20358027484234056}
{"dev_acc": 0.61968263941703738, "dev_loss": 0.65950007683464462, "epoch": 21, "train_acc": 0.90831945929991564, "train_loss": 0.30246411981591603}
{"dev_acc": 0.64403050577043053, "dev_loss": 0.67450402610536131, "epoch": 22, "train_acc": 0.91588323816069861, "train_loss": 0.25960366187773387}
{"dev_acc": 0.58631138650321468, "dev_loss": 0.70923109751726898, "epoch": 23, "train_acc": 0.91918008417261099, "train_loss": 0.22744231486175051}
{"dev_acc": 0.63050730154725732, "dev_loss": 0.70069375946851709, "epoch": 24, "train_acc": 0.9248740948264037, "train_loss": 0.2083655497541097}
{"dev_acc": 0.6405662292025861, "dev_loss": 0.71135191659310038, "epoch": 25, "train_acc": 0.92823632115252053, "train_loss": 0.20277229841884015}
{"dev_acc": 0.65037995892880751, "dev_loss": 0.72071108501404524, "epoch": 26, "train_acc": 0.93162331156985867, "train_loss": 0.19246557618261467}
{"dev_acc": 0.63500566066386965, "dev_loss": 0.77756372912387761, "epoch": 27, "train_acc": 0.93532368347403361, "train_loss": 0.183663971570344}
