{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.5671128460304462, "dev_loss": 0.68502247280308182, "epoch": 0, "train_acc": 0.58646922377494137, "train_loss": 0.70275553872313679}
{"dev_acc": 0.61324770168687681, "dev_loss": 0.67665385561329983, "epoch": 1, "train_acc": 0.70485881729673072, "train_loss": 0.75246544389785086}
{"dev_acc": 0.5862401337092199, "dev_loss": 0.67041487672499245, "epoch": 2, "train_acc": 0.7145196655167807, "train_loss": 0.67827467639235006}
{"dev_acc": 0.59125675405565981, "dev_loss": 0.66227372309991295, "epoch": 3, "train_acc": 0.78835814785110536, "train_loss": 0.62405265056634251}
{"dev_acc": 0.60262052782299469, "dev_loss": 0.66144842574638985, "epoch": 4, "train_acc": 0.81784358793247525, "train_loss": 0.58393875820727292}
{"dev_acc": 0.64013857802907215, "dev_loss": 0.63960281493408344, "epoch": 5, "train_acc": 0.84406325247225489, "train_loss": 0.52448652684688568}
{"dev_acc": 0.61013339987717963, "dev_loss": 0.66259639869843212, "epoch": 6, "train_acc": 0.84730706464905103, "train_loss": 0.48232582018156595}
{"dev_acc": 0.58109307692420109, "dev_loss": 0.6761188645448003, "epoch": 7, "train_acc": 0.85323013278780713, "train_loss": 0.48555122040023529}
{"dev_acc": 0.5938888078008101, "dev_loss": 0.67037383892706459, "epoch": 8, "train_acc": 0.85650361973894573, "train_loss": 0.41766967860203758}
{"dev_acc": 0.60770193107878245, "dev_loss": 0.65695309918373823, "epoch": 9, "train_acc": 0.87487037622946295, "train_loss": 0.36596301839321477}
{"dev_acc": 0.68042795340625972, "dev_loss": 0.63008167155619177, "epoch": 10, "train_acc": 0.88297793979745554, "train_loss": 0.34623097713235057}
{"dev_acc": 0.62742497661860697, "dev_loss": 0.66718858553628835, "epoch": 11, "train_acc": 0.88974275906606815, "train_loss": 0.31613607603254951}
{"dev_acc": 0.6585180813483662, "dev_loss": 0.66367345915309017, "epoch": 12, "train_acc": 0.89496076820762227, "train_loss": 0.28912944185747941}
{"dev_acc": 0.66179235317418872, "dev_loss": 0.67105799121782184, "epoch": 13, "train_acc": 0.89924967487492824, "train_loss": 0.28804228602631515}
{"dev_acc": 0.6252933464796735, "dev_loss": 0.68108077759721453, "epoch": 14, "train_acc": 0.90571003338098166, "train_loss": 0.26742674732474681}
{"dev_acc": 0.63275298109760503, "dev_loss": 0.7084567469677755, "epoch": 15, "train_acc": 0.90653466809200511, "train_loss": 0.25164317923208956}
{"dev_acc": 0.64195186086393441, "dev_loss": 0.68514488338093671, "epoch": 16, "train_acc": 0.90881970205592066, "train_loss": 0.25486743648660287}
{"dev_acc": 0.6291766835773841, "dev_loss": 0.68926314504018849, "epoch": 17, "train_acc": 0.91055310866180472, "train_loss": 0.24388838108611305}
{"dev_acc": 0.60834698472159965, "dev_loss": 0.69391914962657864, "epoch": 18, "train_acc": 0.91577424625235404, "train_loss": 0.2421113189804969}
{"dev_acc": 0.59650669455599681, "dev_loss": 0.75883648394873104, "epoch": 19, "train_acc": 0.91901187045035837, "train_loss": 0.22645501379230165}
{"dev_acc": 0.58334248592265148, "dev_loss": 0.68495340033301289, "epoch": 20, "train_acc": 0.91391845344829259, "train_loss": 0.2807866296785459}
{"dev_acc": 0.62550434842505076, "dev_loss": 0.69058284722268581, "epoch": 21, "train_acc": 0.91272056760108133, "train_loss": 0.2603700621719649}
{"dev_acc": 0.60840923328136398, "dev_loss": 0.70881160561527523, "epoch": 22, "train_acc": 0.91858469189341929, "train_loss": 0.23097763921110595}
{"dev_acc": 0.63843610204565415, "dev_loss": 0.72406190992998221, "epoch": 23, "train_acc": 0.92224765187203284, "train_loss": 0.21810893357666564}
{"dev_acc": 0.62947566666200017, "dev_loss": 0.75725487918992129, "epoch": 24, "train_acc": 0.92575604403903478, "train_loss": 0.20714568138185924}
{"dev_acc": 0.63409531399512464, "dev_loss": 0.74898035172373056, "epoch": 25, "train_acc": 0.92882916140319816, "train_loss": 0.1948623617394839}
{"dev_acc": 0.62971701472590114, "dev_loss": 0.78265293261834556, "epoch": 26, "train_acc": 0.93119087220032948, "train_loss": 0.19779611384728923}
{"dev_acc": 0.65296663086645734, "dev_loss": 0.72613549259092125, "epoch": 27, "train_acc": 0.93450760601482419, "train_loss": 0.18913315956317231}
{"dev_acc": 0.6238768684784215, "dev_loss": 0.75027508707717061, "epoch": 28, "train_acc": 0.93556506309345266, "train_loss": 0.18141597546150767}
{"dev_acc": 0.6604292655800863, "dev_loss": 0.68824848998337984, "epoch": 29, "train_acc": 0.9054753040897815, "train_loss": 0.24135007852352447}
{"dev_acc": 0.65305155342015964, "dev_loss": 0.72205099490072044, "epoch": 30, "train_acc": 0.9203766634981333, "train_loss": 0.2574852126115591}
{"dev_acc": 0.61525132554406403, "dev_loss": 0.70927961975602172, "epoch": 31, "train_acc": 0.90887111146951283, "train_loss": 0.26462313998785292}
{"dev_acc": 0.66096595498607569, "dev_loss": 0.6715390036946961, "epoch": 32, "train_acc": 0.91251474402699673, "train_loss": 0.24147834627641529}
{"dev_acc": 0.62252120910789976, "dev_loss": 0.70082609614889535, "epoch": 33, "train_acc": 0.91980061547477077, "train_loss": 0.22754779363145369}
{"dev_acc": 0.61295284719646215, "dev_loss": 0.7100201069510409, "epoch": 34, "train_acc": 0.92335750898088587, "train_loss": 0.20805448280718131}
{"dev_acc": 0.64485673430210799, "dev_loss": 0.73028497876865528, "epoch": 35, "train_acc": 0.9276021252800879, "train_loss": 0.20084280857913597}
{"dev_acc": 0.65037605931880893, "dev_loss": 0.74011384662506841, "epoch": 36, "train_acc": 0.93118466026534519, "train_loss": 0.19488468631634878}
{"dev_acc": 0.63183422408065482, "dev_loss": 0.74990395130589604, "epoch": 37, "train_acc": 0.93418205120008979, "train_loss": 0.18255332509598024}
{"dev_acc": 0.63350590633219572, "dev_loss": 0.77380136137695188, "epoch": 38, "train_acc": 0.93594612955309764, "train_loss": 0.1824824725276985}
{"dev_acc": 0.63629634986802353, "dev_loss": 0.76778384594113702, "epoch": 39, "train_acc": 0.9379260239423316, "train_loss": 0.17426571550891776}
{"dev_acc": 0.61626859907011833, "dev_loss": 0.79633814415761406, "epoch": 40, "train_acc": 0.93964964935229467, "train_loss": 0.1679815735971508}
{"dev_acc": 0.66812651514816335, "dev_loss": 0.7937779474304989, "epoch": 41, "train_acc": 0.94156954973861906, "train_loss": 0.16282700370699982}
{"dev_acc": 0.65306158701271533, "dev_loss": 0.78958575068307779, "epoch": 42, "train_acc": 0.94334996252964554, "train_loss": 0.15773008352440643}
{"dev_acc": 0.62012384953464739, "dev_loss": 0.81187040984098402, "epoch": 43, "train_acc": 0.94466848006497683, "train_loss": 0.15513218111631938}
{"dev_acc": 0.59820105145731706, "dev_loss": 0.82952393951459924, "epoch": 44, "train_acc": 0.94536141808216301, "train_loss": 0.15383102550503616}
{"dev_acc": 0.62261561325450498, "dev_loss": 0.70974698732607067, "epoch": 45, "train_acc": 0.94381861247010979, "train_loss": 0.16693107377906488}
{"dev_acc": 0.68057465860964805, "dev_loss": 0.69764638574062177, "epoch": 46, "train_acc": 0.93343814670128211, "train_loss": 0.18778895145529717}
{"dev_acc": 0.6896142284692528, "dev_loss": 0.73330440533546992, "epoch": 47, "train_acc": 0.9401197644978232, "train_loss": 0.17166063783003629}
{"dev_acc": 0.63236938464734416, "dev_loss": 0.76342583112584961, "epoch": 48, "train_acc": 0.94307926452304469, "train_loss": 0.15967023488697066}
{"dev_acc": 0.68797249013454742, "dev_loss": 0.72614512889413163, "epoch": 49, "train_acc": 0.94121689606767145, "train_loss": 0.15403654799362662}
{"dev_acc": 0.65860169755318498, "dev_loss": 0.77723199840069612, "epoch": 50, "train_acc": 0.94472503674253916, "train_loss": 0.15393058956047015}
