{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.55490637425469913, "dev_loss": 0.69166822305747444, "epoch": 0, "train_acc": 0.73695786662114093, "train_loss": 0.74445271077035347}
{"dev_acc": 0.57290381243493216, "dev_loss": 0.6709730524037566, "epoch": 1, "train_acc": 0.70573408216543476, "train_loss": 0.69063380322878876}
{"dev_acc": 0.50927774408302062, "dev_loss": 0.74195028415748054, "epoch": 2, "train_acc": 0.76334357089086757, "train_loss": 0.64596873220009143}
{"dev_acc": 0.59722278079060531, "dev_loss": 0.6747254681374345, "epoch": 3, "train_acc": 0.786893857518564, "train_loss": 0.62252102565916279}
{"dev_acc": 0.60602648760057654, "dev_loss": 0.672178718660559, "epoch": 4, "train_acc": 0.81684164845912088, "train_loss": 0.55980995467192007}
{"dev_acc": 0.57077355352595094, "dev_loss": 0.69249035098723, "epoch": 5, "train_acc": 0.84147940419343747, "train_loss": 0.50916776815547216}
{"dev_acc": 0.60074791042940057, "dev_loss": 0.68488586667392937, "epoch": 6, "train_acc": 0.86264502838834811, "train_loss": 0.50540117787409433}
{"dev_acc": 0.61998483733326137, "dev_loss": 0.72258857451379299, "epoch": 7, "train_acc": 0.86596736696043664, "train_loss": 0.42167346424694302}
{"dev_acc": 0.56775597796061539, "dev_loss": 0.70796342300517223, "epoch": 8, "train_acc": 0.87171744493244818, "train_loss": 0.40669782318269149}
{"dev_acc": 0.59921895341285658, "dev_loss": 0.71579972109092138, "epoch": 9, "train_acc": 0.87797347235144341, "train_loss": 0.37217642414041713}
{"dev_acc": 0.60807275402597616, "dev_loss": 0.72304848129195831, "epoch": 10, "train_acc": 0.87994096317068726, "train_loss": 0.34187456050628351}
{"dev_acc": 0.63208223499486726, "dev_loss": 0.70573390448199846, "epoch": 11, "train_acc": 0.88915990388837673, "train_loss": 0.3292967756809313}
{"dev_acc": 0.61893231874221233, "dev_loss": 0.71781203749456579, "epoch": 12, "train_acc": 0.89266520258100124, "train_loss": 0.30877110244163986}
{"dev_acc": 0.63959551852131857, "dev_loss": 0.70907409595591686, "epoch": 13, "train_acc": 0.89848910980237207, "train_loss": 0.28770177716188888}
{"dev_acc": 0.61988096260583492, "dev_loss": 0.75063168975923744, "epoch": 14, "train_acc": 0.90180624997262271, "train_loss": 0.27383535831306083}
{"dev_acc": 0.62705443435320274, "dev_loss": 0.74642152685139862, "epoch": 15, "train_acc": 0.90614724603078223, "train_loss": 0.26182443352675511}
{"dev_acc": 0.62139284052335897, "dev_loss": 0.73278575350663488, "epoch": 16, "train_acc": 0.90675138818353318, "train_loss": 0.25676177435589931}
{"dev_acc": 0.63684953622194374, "dev_loss": 0.7465363962442747, "epoch": 17, "train_acc": 0.91114523933363845, "train_loss": 0.24510745018060448}
{"dev_acc": 0.62647349144388953, "dev_loss": 0.75617098818267026, "epoch": 18, "train_acc": 0.91181740465655026, "train_loss": 0.23876850809784064}
{"dev_acc": 0.67068306025751867, "dev_loss": 0.7337714636565319, "epoch": 19, "train_acc": 0.91478337093191031, "train_loss": 0.23397676091010483}
{"dev_acc": 0.64346430414780442, "dev_loss": 0.74542881681450779, "epoch": 20, "train_acc": 0.91565566350205774, "train_loss": 0.22518407953519939}
{"dev_acc": 0.62860586010280173, "dev_loss": 0.7507250252778509, "epoch": 21, "train_acc": 0.91908098983497866, "train_loss": 0.21322008026056463}
{"dev_acc": 0.63481363101322696, "dev_loss": 0.71158934431150556, "epoch": 22, "train_acc": 0.91847794782786907, "train_loss": 0.23810893932616786}
{"dev_acc": 0.58777912766318285, "dev_loss": 0.79821087050783845, "epoch": 23, "train_acc": 0.91604115169692091, "train_loss": 0.22476856357600727}
{"dev_acc": 0.63815924933859536, "dev_loss": 0.75590991428388021, "epoch": 24, "train_acc": 0.92185248018924337, "train_loss": 0.21121634394254629}
{"dev_acc": 0.63661073849470795, "dev_loss": 0.75188891772579936, "epoch": 25, "train_acc": 0.92529809478403213, "train_loss": 0.20210096803110658}
{"dev_acc": 0.62620656554920617, "dev_loss": 0.79509495833190158, "epoch": 26, "train_acc": 0.92692241075051451, "train_loss": 0.19386157293691994}
{"dev_acc": 0.60110299718953819, "dev_loss": 0.78965125419199467, "epoch": 27, "train_acc": 0.92859822812724135, "train_loss": 0.18694348554303752}
{"dev_acc": 0.62821910263949887, "dev_loss": 0.80030286120849525, "epoch": 28, "train_acc": 0.93355435158445532, "train_loss": 0.18324427865298254}
{"dev_acc": 0.64591979175483138, "dev_loss": 0.78640730102779344, "epoch": 29, "train_acc": 0.9352080056945854, "train_loss": 0.17647474716952413}
{"dev_acc": 0.60619914101677641, "dev_loss": 0.85507150139060939, "epoch": 30, "train_acc": 0.93001505915182836, "train_loss": 0.18155615313363238}
{"dev_acc": 0.64232560719579224, "dev_loss": 0.69863661764455698, "epoch": 31, "train_acc": 0.9092560097230129, "train_loss": 0.30644467674030723}
{"dev_acc": 0.62671059550926722, "dev_loss": 0.71257198901314822, "epoch": 32, "train_acc": 0.90836964319418756, "train_loss": 0.28352916904554193}
{"dev_acc": 0.67285430435944527, "dev_loss": 0.71341262691255125, "epoch": 33, "train_acc": 0.91431329661168159, "train_loss": 0.24665873291105758}
{"dev_acc": 0.69418763447482479, "dev_loss": 0.72278328725535956, "epoch": 34, "train_acc": 0.91989905196373101, "train_loss": 0.21667735221798684}
{"dev_acc": 0.69623655713950083, "dev_loss": 0.74721679340914959, "epoch": 35, "train_acc": 0.92482510909053128, "train_loss": 0.20816527116642911}
{"dev_acc": 0.69887433997315096, "dev_loss": 0.76295146745230469, "epoch": 36, "train_acc": 0.92743535846870329, "train_loss": 0.19680029981404165}
{"dev_acc": 0.69288259425891563, "dev_loss": 0.77939583547413349, "epoch": 37, "train_acc": 0.93047075358343223, "train_loss": 0.18728615222660872}
{"dev_acc": 0.66504821946434045, "dev_loss": 0.80122255939724185, "epoch": 38, "train_acc": 0.93359695246695995, "train_loss": 0.18066556426944047}
{"dev_acc": 0.66071940978681742, "dev_loss": 0.8135393086288657, "epoch": 39, "train_acc": 0.93605385040792888, "train_loss": 0.17305296034860879}
{"dev_acc": 0.67069858422186068, "dev_loss": 0.81941240284192773, "epoch": 40, "train_acc": 0.93771622226018281, "train_loss": 0.17150007481218899}
{"dev_acc": 0.67211902138066659, "dev_loss": 0.81529854487494702, "epoch": 41, "train_acc": 0.93700005172826317, "train_loss": 0.17621514017736434}
{"dev_acc": 0.66806793167255962, "dev_loss": 0.87355464153058293, "epoch": 42, "train_acc": 0.9367876581503739, "train_loss": 0.17870238496328092}
{"dev_acc": 0.63921600851548355, "dev_loss": 1.0353603954094328, "epoch": 43, "train_acc": 0.94005508485080924, "train_loss": 0.1599903319460558}
{"dev_acc": 0.65187029072325831, "dev_loss": 0.86112166430601589, "epoch": 44, "train_acc": 0.93981509537339103, "train_loss": 0.1673890250901503}
{"dev_acc": 0.66948925060334807, "dev_loss": 0.89617984973093756, "epoch": 45, "train_acc": 0.94347647698118486, "train_loss": 0.15745195754139854}
{"dev_acc": 0.65409074807031842, "dev_loss": 0.90089939706792521, "epoch": 46, "train_acc": 0.94510272914113402, "train_loss": 0.15339578499227668}
{"dev_acc": 0.66216166058978421, "dev_loss": 0.92354560064684066, "epoch": 47, "train_acc": 0.94558859629553205, "train_loss": 0.15344185334880087}
{"dev_acc": 0.66126969624876042, "dev_loss": 0.90609236709341145, "epoch": 48, "train_acc": 0.94720978348466811, "train_loss": 0.14746145453470572}
{"dev_acc": 0.64709536008706403, "dev_loss": 0.98036111041437835, "epoch": 49, "train_acc": 0.94846603628566606, "train_loss": 0.1423626858858934}
{"dev_acc": 0.65283977684037431, "dev_loss": 0.92083895088373013, "epoch": 50, "train_acc": 0.94921548032289771, "train_loss": 0.14185980507460919}
