{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56456809318685786, "dev_loss": 0.68091535515018875, "epoch": 0, "train_acc": 0.64469300453796097, "train_loss": 0.75237325814705858}
{"dev_acc": 0.60644053698481371, "dev_loss": 0.66758272903306148, "epoch": 1, "train_acc": 0.6484166506939002, "train_loss": 0.70857198064840288}
{"dev_acc": 0.54886993313503496, "dev_loss": 0.68465692017759594, "epoch": 2, "train_acc": 0.6639212408629066, "train_loss": 0.71079981062985675}
{"dev_acc": 0.60923489413555154, "dev_loss": 0.66463269719055718, "epoch": 3, "train_acc": 0.69183926106466953, "train_loss": 0.66871135332916354}
{"dev_acc": 0.55098674551790405, "dev_loss": 0.66759035310574943, "epoch": 4, "train_acc": 0.70831247636769312, "train_loss": 0.66799181624303894}
{"dev_acc": 0.5627980134897963, "dev_loss": 0.66137738685522762, "epoch": 5, "train_acc": 0.76876593157417372, "train_loss": 0.62499752791622021}
{"dev_acc": 0.56837233636011142, "dev_loss": 0.67048212513327599, "epoch": 6, "train_acc": 0.78756168505246893, "train_loss": 0.59516250955153116}
{"dev_acc": 0.57900627436167873, "dev_loss": 0.67507461777755196, "epoch": 7, "train_acc": 0.7908089172988978, "train_loss": 0.59201357202439364}
{"dev_acc": 0.63827259772007283, "dev_loss": 0.64704215766063755, "epoch": 8, "train_acc": 0.82866225081084322, "train_loss": 0.5190795175259626}
{"dev_acc": 0.58364947276693024, "dev_loss": 0.68670790269970894, "epoch": 9, "train_acc": 0.84330642457816318, "train_loss": 0.4860094841333884}
{"dev_acc": 0.63779650188537196, "dev_loss": 0.6479391766978162, "epoch": 10, "train_acc": 0.86126235031567089, "train_loss": 0.45550250622762156}
{"dev_acc": 0.62369966579989866, "dev_loss": 0.65888825271810803, "epoch": 11, "train_acc": 0.87559233075234966, "train_loss": 0.39276548340633699}
