{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.55429671352189858, "dev_loss": 0.67974001169204712, "epoch": 0, "train_acc": 0.61044638456191103, "train_loss": 0.73249476808535907}
{"dev_acc": 0.53784604075129316, "dev_loss": 0.69058184432131908, "epoch": 1, "train_acc": 0.72930382910934322, "train_loss": 0.67663688712482206}
{"dev_acc": 0.50397886986592122, "dev_loss": 0.69219531438180382, "epoch": 2, "train_acc": 0.68748671877098533, "train_loss": 0.71336774395990976}
{"dev_acc": 0.56438507961795059, "dev_loss": 0.68025962582656319, "epoch": 3, "train_acc": 0.73470458938766581, "train_loss": 0.67898706469354753}
{"dev_acc": 0.60732401180904005, "dev_loss": 0.67575117732797352, "epoch": 4, "train_acc": 0.78978355589891824, "train_loss": 0.65058645549454264}
{"dev_acc": 0.56998576267752987, "dev_loss": 0.66813409647771294, "epoch": 5, "train_acc": 0.80674622518724659, "train_loss": 0.60597085990483246}
{"dev_acc": 0.58244111336317606, "dev_loss": 0.68688838183879852, "epoch": 6, "train_acc": 0.83001661359424306, "train_loss": 0.54779425159662587}
{"dev_acc": 0.61541396458051434, "dev_loss": 0.65062789991497993, "epoch": 7, "train_acc": 0.83928392640149641, "train_loss": 0.53237015348446515}
{"dev_acc": 0.59245812695383238, "dev_loss": 0.68717808755380771, "epoch": 8, "train_acc": 0.85009888818913792, "train_loss": 0.46126372763250445}
{"dev_acc": 0.5981925182095017, "dev_loss": 0.71794316145990578, "epoch": 9, "train_acc": 0.86356141099491213, "train_loss": 0.42358457754495776}
{"dev_acc": 0.59810328593100603, "dev_loss": 0.69395349573876175, "epoch": 10, "train_acc": 0.87319891329099286, "train_loss": 0.38826167512732218}
{"dev_acc": 0.61147423662717182, "dev_loss": 0.69246406653629877, "epoch": 11, "train_acc": 0.87224608811128146, "train_loss": 0.37152493261743952}
{"dev_acc": 0.6044550830024743, "dev_loss": 0.69207408811364857, "epoch": 12, "train_acc": 0.88577955964666788, "train_loss": 0.34138147265626756}
{"dev_acc": 0.60725363855672032, "dev_loss": 0.67908667586743832, "epoch": 13, "train_acc": 0.88908125439221364, "train_loss": 0.34188725661392078}
{"dev_acc": 0.60861964468686325, "dev_loss": 0.69060071823852398, "epoch": 14, "train_acc": 0.88965004428833572, "train_loss": 0.3210323554893979}
{"dev_acc": 0.59957513361035897, "dev_loss": 0.69893772274787935, "epoch": 15, "train_acc": 0.89625112547113184, "train_loss": 0.2883047490628271}
{"dev_acc": 0.59866976049656695, "dev_loss": 0.69962310638012626, "epoch": 16, "train_acc": 0.90261971205070946, "train_loss": 0.26887013484676708}
{"dev_acc": 0.63621869761979777, "dev_loss": 0.69062052101695115, "epoch": 17, "train_acc": 0.90770160429138214, "train_loss": 0.25516108899890105}
{"dev_acc": 0.61412732825981375, "dev_loss": 0.68733212012531497, "epoch": 18, "train_acc": 0.91056805784285733, "train_loss": 0.24860666456479061}
{"dev_acc": 0.65635966858467043, "dev_loss": 0.66863779005195412, "epoch": 19, "train_acc": 0.91592700778441138, "train_loss": 0.23255013933226973}
{"dev_acc": 0.55051125684796642, "dev_loss": 0.71981267325047937, "epoch": 20, "train_acc": 0.91553328972694015, "train_loss": 0.26939973483728596}
{"dev_acc": 0.64956201921679269, "dev_loss": 0.70497771605317083, "epoch": 21, "train_acc": 0.90828096633729583, "train_loss": 0.27307740799622915}
