{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.5825565090388789, "dev_loss": 0.68562485969492371, "epoch": 0, "train_acc": 0.67509550103306537, "train_loss": 0.72649406858637366}
{"dev_acc": 0.55522403619885818, "dev_loss": 0.68375196627208168, "epoch": 1, "train_acc": 0.63256580693102293, "train_loss": 0.70489090869698345}
{"dev_acc": 0.59240698258955304, "dev_loss": 0.68226923474243706, "epoch": 2, "train_acc": 0.65932779698864585, "train_loss": 0.70951661769347851}
{"dev_acc": 0.58721348309129573, "dev_loss": 0.68172114768198555, "epoch": 3, "train_acc": 0.70484039843074575, "train_loss": 0.67437412995326373}
{"dev_acc": 0.55864297781208927, "dev_loss": 0.68584787313427242, "epoch": 4, "train_acc": 0.7412624622082673, "train_loss": 0.64003249267234075}
{"dev_acc": 0.56420697492615524, "dev_loss": 0.67562692346317432, "epoch": 5, "train_acc": 0.78254524517056256, "train_loss": 0.66034713312040405}
{"dev_acc": 0.55334836816875155, "dev_loss": 0.67635845180068699, "epoch": 6, "train_acc": 0.7940061708572701, "train_loss": 0.57973087286647362}
{"dev_acc": 0.54747033458493333, "dev_loss": 0.68937280135495327, "epoch": 7, "train_acc": 0.82864960440295188, "train_loss": 0.56297089932840083}
{"dev_acc": 0.53977273577635487, "dev_loss": 0.67977080494165421, "epoch": 8, "train_acc": 0.8417680734636005, "train_loss": 0.48452574868179576}
{"dev_acc": 0.63443417542812741, "dev_loss": 0.65672307541327812, "epoch": 9, "train_acc": 0.84872363699333864, "train_loss": 0.47831293318090562}
{"dev_acc": 0.57470258639711613, "dev_loss": 0.69371147879532402, "epoch": 10, "train_acc": 0.86887421431825285, "train_loss": 0.43662289041978647}
{"dev_acc": 0.61788300806023655, "dev_loss": 0.6732153488057, "epoch": 11, "train_acc": 0.87169065135314783, "train_loss": 0.38786910813820513}
{"dev_acc": 0.63607480821371876, "dev_loss": 0.67335640266537666, "epoch": 12, "train_acc": 0.87680706333930236, "train_loss": 0.36980204299516695}
{"dev_acc": 0.6063129944620288, "dev_loss": 0.70032522235331796, "epoch": 13, "train_acc": 0.88537878198912734, "train_loss": 0.32394229415568371}
{"dev_acc": 0.60149706264785407, "dev_loss": 0.83187627300087896, "epoch": 14, "train_acc": 0.8914640087165201, "train_loss": 0.31927397765832233}
{"dev_acc": 0.60608128842165243, "dev_loss": 0.67682983500084704, "epoch": 15, "train_acc": 0.89082357194734341, "train_loss": 0.30157490260014902}
{"dev_acc": 0.63886620657352311, "dev_loss": 0.7226877078813102, "epoch": 16, "train_acc": 0.88930674369830698, "train_loss": 0.33035654720225477}
