{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.57438503663499652, "dev_loss": 0.67858808008687832, "epoch": 0, "train_acc": 0.7029495282289181, "train_loss": 0.71965272177623796}
{"dev_acc": 0.49235459936657922, "dev_loss": 0.69770048984459465, "epoch": 1, "train_acc": 0.71884295913338525, "train_loss": 0.71504370887068258}
{"dev_acc": 0.48039214881957182, "dev_loss": 0.69816313417894504, "epoch": 2, "train_acc": 0.67858904370928486, "train_loss": 0.67353036056590987}
{"dev_acc": 0.57598857008459758, "dev_loss": 0.6746039034000465, "epoch": 3, "train_acc": 0.74252332699513568, "train_loss": 0.64204513083530379}
{"dev_acc": 0.57953839773788285, "dev_loss": 0.67102047534925602, "epoch": 4, "train_acc": 0.77055725937644748, "train_loss": 0.60917460333697404}
{"dev_acc": 0.57509334920892774, "dev_loss": 0.66600131083812031, "epoch": 5, "train_acc": 0.80010090809336243, "train_loss": 0.57542945444583893}
{"dev_acc": 0.62108276067904777, "dev_loss": 0.65749369588281426, "epoch": 6, "train_acc": 0.80986004321863769, "train_loss": 0.52981719110585468}
{"dev_acc": 0.56728444864236505, "dev_loss": 0.68336537506963524, "epoch": 7, "train_acc": 0.82803308657631913, "train_loss": 0.4784915199668347}
{"dev_acc": 0.5738691171624879, "dev_loss": 0.66580481028982574, "epoch": 8, "train_acc": 0.8511668002203262, "train_loss": 0.43884689096785801}
{"dev_acc": 0.58122859763731172, "dev_loss": 0.69911430589854717, "epoch": 9, "train_acc": 0.86042340844038023, "train_loss": 0.40605729969241949}
{"dev_acc": 0.61219303130616376, "dev_loss": 0.66175879591277664, "epoch": 10, "train_acc": 0.87276619236247166, "train_loss": 0.37191443810168701}
{"dev_acc": 0.57128734968853123, "dev_loss": 0.73993022580231937, "epoch": 11, "train_acc": 0.88121012329178927, "train_loss": 0.33378869873954903}
{"dev_acc": 0.58220835183750452, "dev_loss": 0.74158002821994684, "epoch": 12, "train_acc": 0.88881704930651506, "train_loss": 0.32800573845028502}
{"dev_acc": 0.57626189016329177, "dev_loss": 0.73136176002611009, "epoch": 13, "train_acc": 0.8949915667724071, "train_loss": 0.30118230552282893}
{"dev_acc": 0.52172057350277934, "dev_loss": 0.75082055905035561, "epoch": 14, "train_acc": 0.89950716074042647, "train_loss": 0.30698572872560237}
{"dev_acc": 0.59533775980853076, "dev_loss": 0.72241881922153495, "epoch": 15, "train_acc": 0.89853909171745217, "train_loss": 0.30026506474595283}
