{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.5705523906948976, "dev_loss": 0.68157865266714779, "epoch": 0, "train_acc": 0.6463967172628925, "train_loss": 0.73505995469757268}
{"dev_acc": 0.4448463363026347, "dev_loss": 0.70355108273880818, "epoch": 1, "train_acc": 0.68863134823902583, "train_loss": 0.72840846113011803}
{"dev_acc": 0.58686761740261839, "dev_loss": 0.68189050895827152, "epoch": 2, "train_acc": 0.67443739101574629, "train_loss": 0.66741893525365037}
{"dev_acc": 0.43579984464058541, "dev_loss": 0.70280644829784122, "epoch": 3, "train_acc": 0.7386775720961587, "train_loss": 0.68701630943938141}
{"dev_acc": 0.49487274095748301, "dev_loss": 0.69173615425825119, "epoch": 4, "train_acc": 0.75977670208649761, "train_loss": 0.64202997692023656}
{"dev_acc": 0.5396227973309724, "dev_loss": 0.68927479162812233, "epoch": 5, "train_acc": 0.76919369815445748, "train_loss": 0.64314724354049824}
{"dev_acc": 0.58707778166401303, "dev_loss": 0.66771997937134331, "epoch": 6, "train_acc": 0.78849071586996666, "train_loss": 0.60305879538572282}
{"dev_acc": 0.55842994708437477, "dev_loss": 0.67121826325144085, "epoch": 7, "train_acc": 0.80792382458258694, "train_loss": 0.57557204912734938}
{"dev_acc": 0.60217571486074617, "dev_loss": 0.7026143215064492, "epoch": 8, "train_acc": 0.80806614576942426, "train_loss": 0.5243690600500831}
{"dev_acc": 0.62673852010291087, "dev_loss": 0.66506896700177875, "epoch": 9, "train_acc": 0.83846299701075744, "train_loss": 0.4928202314561681}
{"dev_acc": 0.62938762019193828, "dev_loss": 0.65029293830905643, "epoch": 10, "train_acc": 0.86014748764061322, "train_loss": 0.44385515148692495}
