{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.49103278180486909, "dev_loss": 0.69092660290854313, "epoch": 0, "train_acc": 0.68264000348132381, "train_loss": 0.73838620878095873}
{"dev_acc": 0.55832794848345224, "dev_loss": 0.68086868524551392, "epoch": 1, "train_acc": 0.73068222551232975, "train_loss": 0.69330050786839259}
{"dev_acc": 0.59467553799127504, "dev_loss": 0.66437452818666187, "epoch": 2, "train_acc": 0.74586613215477926, "train_loss": 0.65291772537593595}
{"dev_acc": 0.64765508458974319, "dev_loss": 0.65559735149145126, "epoch": 3, "train_acc": 0.75863944182760867, "train_loss": 0.61682779030709323}
{"dev_acc": 0.62033349284976125, "dev_loss": 0.65651095019919536, "epoch": 4, "train_acc": 0.80467415167217526, "train_loss": 0.57521757521206818}
{"dev_acc": 0.60839974457023061, "dev_loss": 0.6649852975138596, "epoch": 5, "train_acc": 0.81338093849638904, "train_loss": 0.52641193681879883}
{"dev_acc": 0.61946415740164895, "dev_loss": 0.66316896464143482, "epoch": 6, "train_acc": 0.83827997434361923, "train_loss": 0.47006429585663578}
{"dev_acc": 0.59867869477846736, "dev_loss": 0.66452987651739803, "epoch": 7, "train_acc": 0.86100037585359268, "train_loss": 0.4237276078496553}
{"dev_acc": 0.61932917449801417, "dev_loss": 0.67714387338076321, "epoch": 8, "train_acc": 0.86857653950660352, "train_loss": 0.37652866653154921}
{"dev_acc": 0.63069590228350947, "dev_loss": 0.70236732637775801, "epoch": 9, "train_acc": 0.88449205347997673, "train_loss": 0.33366413564197245}
{"dev_acc": 0.593040957403841, "dev_loss": 0.70572654051440098, "epoch": 10, "train_acc": 0.87862804201196221, "train_loss": 0.34652282710222504}
{"dev_acc": 0.60172785957386565, "dev_loss": 0.72995945079518221, "epoch": 11, "train_acc": 0.88881361875904796, "train_loss": 0.32548646613531096}
{"dev_acc": 0.59340544622959912, "dev_loss": 0.73575719578989918, "epoch": 12, "train_acc": 0.895814908417506, "train_loss": 0.29545719990627606}
{"dev_acc": 0.61240351630236567, "dev_loss": 0.78970336082524484, "epoch": 13, "train_acc": 0.90208546840919601, "train_loss": 0.27906813695319471}
{"dev_acc": 0.60901647707756423, "dev_loss": 0.7787097857466766, "epoch": 14, "train_acc": 0.90530613339538657, "train_loss": 0.26447583300568445}
{"dev_acc": 0.62984676682461049, "dev_loss": 0.81715854031166857, "epoch": 15, "train_acc": 0.90803124206023811, "train_loss": 0.25209744847261734}
{"dev_acc": 0.6193825632674862, "dev_loss": 0.79547469006917837, "epoch": 16, "train_acc": 0.91304563014282658, "train_loss": 0.23477397078966511}
