{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.55819916892327137, "dev_loss": 0.6806381493806839, "epoch": 0, "train_acc": 0.63876630134793733, "train_loss": 0.75001316130915774}
{"dev_acc": 0.45766262863785029, "dev_loss": 0.70263342452900746, "epoch": 1, "train_acc": 0.58795429824642242, "train_loss": 0.69658474643019186}
{"dev_acc": 0.48234137948417316, "dev_loss": 0.7118554328169141, "epoch": 2, "train_acc": 0.69707463209236231, "train_loss": 0.68048099098326287}
{"dev_acc": 0.58196310489702707, "dev_loss": 0.67221880597727635, "epoch": 3, "train_acc": 0.74309322592831417, "train_loss": 0.693684123362167}
{"dev_acc": 0.54508463654702011, "dev_loss": 0.6745806437517915, "epoch": 4, "train_acc": 0.79445933940182856, "train_loss": 0.65367890988724142}
{"dev_acc": 0.56939749831251008, "dev_loss": 0.6753838019711631, "epoch": 5, "train_acc": 0.80741260912799195, "train_loss": 0.61313680512241175}
{"dev_acc": 0.60133958911537477, "dev_loss": 0.6762305295893124, "epoch": 6, "train_acc": 0.82506217582183861, "train_loss": 0.55329707378073578}
{"dev_acc": 0.57149740237029012, "dev_loss": 0.69663745909929276, "epoch": 7, "train_acc": 0.84162289720656969, "train_loss": 0.50398010317283337}
{"dev_acc": 0.61937396742672413, "dev_loss": 0.68381547927856445, "epoch": 8, "train_acc": 0.85613018461218304, "train_loss": 0.45586133814310725}
{"dev_acc": 0.66514524939258302, "dev_loss": 0.66816801098840573, "epoch": 9, "train_acc": 0.86547649161536022, "train_loss": 0.39585390355720929}
{"dev_acc": 0.58444907617781772, "dev_loss": 0.71292963969920364, "epoch": 10, "train_acc": 0.8763200621685312, "train_loss": 0.37284661423933657}
{"dev_acc": 0.65755026987661558, "dev_loss": 0.64719736376511194, "epoch": 11, "train_acc": 0.88495618023511535, "train_loss": 0.33956644144144993}
{"dev_acc": 0.64204119212371502, "dev_loss": 0.7097099629629936, "epoch": 12, "train_acc": 0.89327165153576649, "train_loss": 0.31939735851851825}
{"dev_acc": 0.6565861284812492, "dev_loss": 0.702109072091324, "epoch": 13, "train_acc": 0.89866944984798258, "train_loss": 0.28652028021214032}
{"dev_acc": 0.68093912208795082, "dev_loss": 0.69162443027432474, "epoch": 14, "train_acc": 0.90340027243944787, "train_loss": 0.27684029594470477}
{"dev_acc": 0.62236627949312862, "dev_loss": 0.67942706349172766, "epoch": 15, "train_acc": 0.90826726642391253, "train_loss": 0.2575543646352908}
{"dev_acc": 0.64871545411483378, "dev_loss": 0.69593226237754735, "epoch": 16, "train_acc": 0.91200147700967849, "train_loss": 0.24718698843889222}
{"dev_acc": 0.64298427625732768, "dev_loss": 0.72049993800465018, "epoch": 17, "train_acc": 0.91716680313878041, "train_loss": 0.23867562059254113}
{"dev_acc": 0.65598016852493823, "dev_loss": 0.73413621328238932, "epoch": 18, "train_acc": 0.92119918424530478, "train_loss": 0.22581329978737225}
{"dev_acc": 0.64273218629553319, "dev_loss": 0.69351588136383469, "epoch": 19, "train_acc": 0.90905199830633676, "train_loss": 0.26704074261132393}
{"dev_acc": 0.65154833013869806, "dev_loss": 0.69323719525709748, "epoch": 20, "train_acc": 0.90602061751497187, "train_loss": 0.26232624355456025}
{"dev_acc": 0.65643484310854905, "dev_loss": 0.7043353405648044, "epoch": 21, "train_acc": 0.91509380361952763, "train_loss": 0.23265237299964139}
{"dev_acc": 0.57888167549756986, "dev_loss": 0.74012612737715244, "epoch": 22, "train_acc": 0.91951399720947069, "train_loss": 0.22247238743525657}
