{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.56282663212946826, "dev_loss": 0.68050600162574226, "epoch": 0, "train_acc": 0.6498738500733654, "train_loss": 0.76752256281390974}
{"dev_acc": 0.52945929780146017, "dev_loss": 0.69485779425927574, "epoch": 1, "train_acc": 0.75131760215398036, "train_loss": 0.70158011211624627}
{"dev_acc": 0.55329117117451276, "dev_loss": 0.68142689445189064, "epoch": 2, "train_acc": 0.74631276011350034, "train_loss": 0.68751913007301624}
{"dev_acc": 0.5646237272797795, "dev_loss": 0.6962326137082917, "epoch": 3, "train_acc": 0.77970843275063306, "train_loss": 0.65691387162932868}
{"dev_acc": 0.60261849838102199, "dev_loss": 0.68246245703526909, "epoch": 4, "train_acc": 0.7920235183103177, "train_loss": 0.58204686905764325}
{"dev_acc": 0.53260870155319195, "dev_loss": 0.71325399566973957, "epoch": 5, "train_acc": 0.82731309478725501, "train_loss": 0.53167049850844128}
{"dev_acc": 0.59310087611611806, "dev_loss": 0.71545429208448952, "epoch": 6, "train_acc": 0.8397017085581675, "train_loss": 0.47292645473646211}
{"dev_acc": 0.57699081193401691, "dev_loss": 0.74048746856195591, "epoch": 7, "train_acc": 0.85411336353541978, "train_loss": 0.42519666549242752}
{"dev_acc": 0.56492033772641526, "dev_loss": 0.72637112917644642, "epoch": 8, "train_acc": 0.86883857905386364, "train_loss": 0.3935192734757556}
{"dev_acc": 0.55859588496240664, "dev_loss": 0.71356037897723057, "epoch": 9, "train_acc": 0.87767194701231688, "train_loss": 0.3655648643881837}
{"dev_acc": 0.58864622356438645, "dev_loss": 0.710138947303806, "epoch": 10, "train_acc": 0.88856317947447916, "train_loss": 0.32979040136678689}
{"dev_acc": 0.57377688043879171, "dev_loss": 0.73337311430701191, "epoch": 11, "train_acc": 0.89312802175051365, "train_loss": 0.31184210979580124}
{"dev_acc": 0.58596446466128993, "dev_loss": 0.76105870785457752, "epoch": 12, "train_acc": 0.89830280186635991, "train_loss": 0.30428681516713357}
{"dev_acc": 0.59371907824165038, "dev_loss": 0.71424945630133152, "epoch": 13, "train_acc": 0.89913130810908071, "train_loss": 0.29027426813410806}
{"dev_acc": 0.6062003998306208, "dev_loss": 0.71752084419131279, "epoch": 14, "train_acc": 0.90529392093240113, "train_loss": 0.26476694733682499}
{"dev_acc": 0.62600173618241939, "dev_loss": 0.71803754780973705, "epoch": 15, "train_acc": 0.91057840016348535, "train_loss": 0.2572328548000159}
{"dev_acc": 0.58700024107451354, "dev_loss": 0.7362385147384235, "epoch": 16, "train_acc": 0.91378341244408356, "train_loss": 0.25272003085281747}
{"dev_acc": 0.60070873292236526, "dev_loss": 0.72838289437017267, "epoch": 17, "train_acc": 0.91577720041447297, "train_loss": 0.23432718429351934}
{"dev_acc": 0.57587810508822812, "dev_loss": 0.74679551592894966, "epoch": 18, "train_acc": 0.90441064257390646, "train_loss": 0.27733331514946835}
{"dev_acc": 0.59568931972092753, "dev_loss": 0.71805436110922272, "epoch": 19, "train_acc": 0.89174466476819614, "train_loss": 0.33250015564970198}
{"dev_acc": 0.56955829413823111, "dev_loss": 0.75558584981731003, "epoch": 20, "train_acc": 0.90055336604343394, "train_loss": 0.27632383454319892}
{"dev_acc": 0.57180277686449377, "dev_loss": 0.75101608849529711, "epoch": 21, "train_acc": 0.90555951295904835, "train_loss": 0.25751427493405915}
{"dev_acc": 0.58321812977649579, "dev_loss": 0.77421407774090767, "epoch": 22, "train_acc": 0.90894457740248946, "train_loss": 0.24550777632239146}
{"dev_acc": 0.58727054144880886, "dev_loss": 0.7829869466700724, "epoch": 23, "train_acc": 0.91249476993161849, "train_loss": 0.23176315443330928}
{"dev_acc": 0.60312541370739259, "dev_loss": 0.76919729728251696, "epoch": 24, "train_acc": 0.91545095092825735, "train_loss": 0.22820751085347654}
{"dev_acc": 0.59838789359855638, "dev_loss": 0.77638007168258938, "epoch": 25, "train_acc": 0.91930703049779317, "train_loss": 0.21799036328786914}
{"dev_acc": 0.59363180913552582, "dev_loss": 0.78275138628669083, "epoch": 26, "train_acc": 0.921227752562775, "train_loss": 0.21001917793330016}
{"dev_acc": 0.5922308467789289, "dev_loss": 0.7970642262537565, "epoch": 27, "train_acc": 0.92376051933639669, "train_loss": 0.20314486665191436}
