{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.53675157335587687, "dev_loss": 0.68293501383491928, "epoch": 0, "train_acc": 0.76572091892027672, "train_loss": 0.72532090186318265}
{"dev_acc": 0.59825531496928863, "dev_loss": 0.6701689250767231, "epoch": 1, "train_acc": 0.76750998022296779, "train_loss": 0.67934787009335773}
{"dev_acc": 0.5626325987292532, "dev_loss": 0.68555527712617603, "epoch": 2, "train_acc": 0.77381072585191113, "train_loss": 0.61942892342428613}
{"dev_acc": 0.57135286944835562, "dev_loss": 0.70563251631600521, "epoch": 3, "train_acc": 0.81474378611170806, "train_loss": 0.55957985857996762}
{"dev_acc": 0.59557015604964492, "dev_loss": 0.67764904536306858, "epoch": 4, "train_acc": 0.8320525962681693, "train_loss": 0.49599380616711664}
{"dev_acc": 0.56991513625699053, "dev_loss": 0.70773258858493393, "epoch": 5, "train_acc": 0.84856047970551607, "train_loss": 0.44251491751851912}
{"dev_acc": 0.56368693529652913, "dev_loss": 0.73313654320580623, "epoch": 6, "train_acc": 0.86833804526139247, "train_loss": 0.39396185413168011}
{"dev_acc": 0.56724305674388009, "dev_loss": 0.74388821556099827, "epoch": 7, "train_acc": 0.87378047028527173, "train_loss": 0.36675284657652396}
{"dev_acc": 0.58433518042032317, "dev_loss": 0.78428611917687319, "epoch": 8, "train_acc": 0.88081128476827253, "train_loss": 0.35666063469186238}
{"dev_acc": 0.58524018384270904, "dev_loss": 0.78334461817783974, "epoch": 9, "train_acc": 0.88745348365226617, "train_loss": 0.31827013538796689}
{"dev_acc": 0.61984335552990732, "dev_loss": 0.76981968539101742, "epoch": 10, "train_acc": 0.89611132920077086, "train_loss": 0.30033886074265348}
{"dev_acc": 0.58669197807943962, "dev_loss": 0.78883131487028935, "epoch": 11, "train_acc": 0.90169509003695225, "train_loss": 0.26908672361964758}
{"dev_acc": 0.58508824705461671, "dev_loss": 0.78661989873009064, "epoch": 12, "train_acc": 0.90516350683157831, "train_loss": 0.26435300935195361}
{"dev_acc": 0.56728665896882202, "dev_loss": 0.86583959324551485, "epoch": 13, "train_acc": 0.90921723843733215, "train_loss": 0.24806152676273421}
{"dev_acc": 0.57945217814476913, "dev_loss": 0.84097529894539291, "epoch": 14, "train_acc": 0.91301100058641005, "train_loss": 0.23520587768871337}
{"dev_acc": 0.57343211309847752, "dev_loss": 0.86370885970869238, "epoch": 15, "train_acc": 0.91752828605842229, "train_loss": 0.22634537280515085}
{"dev_acc": 0.56672819628847904, "dev_loss": 0.84866093198901837, "epoch": 16, "train_acc": 0.91765819958137729, "train_loss": 0.22439444282156992}
{"dev_acc": 0.57708795128335033, "dev_loss": 0.79426499456167221, "epoch": 17, "train_acc": 0.90812512974251602, "train_loss": 0.26771227120056373}
{"dev_acc": 0.5717197062793119, "dev_loss": 0.77105405713830677, "epoch": 18, "train_acc": 0.89932604196549615, "train_loss": 0.31546810203337972}
{"dev_acc": 0.60768789438594373, "dev_loss": 0.75198468659073114, "epoch": 19, "train_acc": 0.89944839158347278, "train_loss": 0.29392960679988506}
{"dev_acc": 0.59944856357179421, "dev_loss": 0.76951538498646443, "epoch": 20, "train_acc": 0.9052568750617217, "train_loss": 0.25439333911731699}
{"dev_acc": 0.60149218316320285, "dev_loss": 0.77313507800655701, "epoch": 21, "train_acc": 0.90989217646902099, "train_loss": 0.23969219800227032}
{"dev_acc": 0.60426504628733968, "dev_loss": 0.78850852817829165, "epoch": 22, "train_acc": 0.91491145267200091, "train_loss": 0.22332358264395247}
{"dev_acc": 0.59273940296115024, "dev_loss": 0.81707065525863853, "epoch": 23, "train_acc": 0.91790692781759331, "train_loss": 0.21342079850470741}
{"dev_acc": 0.61744906622203344, "dev_loss": 0.78743507300636595, "epoch": 24, "train_acc": 0.92248826791891581, "train_loss": 0.20805930219667293}
{"dev_acc": 0.6175155541793439, "dev_loss": 0.83142033618475708, "epoch": 25, "train_acc": 0.92560554758636404, "train_loss": 0.20192508503855089}
{"dev_acc": 0.62779287747282686, "dev_loss": 0.83398013136216576, "epoch": 26, "train_acc": 0.92725339175312249, "train_loss": 0.19865037098046556}
{"dev_acc": 0.61798425473175134, "dev_loss": 0.82631261413916945, "epoch": 27, "train_acc": 0.92986842141759385, "train_loss": 0.19395430247970602}
{"dev_acc": 0.62647520521949307, "dev_loss": 0.83950770174020106, "epoch": 28, "train_acc": 0.93310487665313224, "train_loss": 0.18519628857471684}
{"dev_acc": 0.61834826112122188, "dev_loss": 0.85877544752189094, "epoch": 29, "train_acc": 0.93490909287677582, "train_loss": 0.18005448390392267}
{"dev_acc": 0.63430334484783801, "dev_loss": 0.888528425113431, "epoch": 30, "train_acc": 0.93708965465420158, "train_loss": 0.17456245448552124}
{"dev_acc": 0.60365701295665064, "dev_loss": 0.94191119121387601, "epoch": 31, "train_acc": 0.93838289004538489, "train_loss": 0.17290651496599982}
{"dev_acc": 0.61406758971610531, "dev_loss": 0.95814069762959009, "epoch": 32, "train_acc": 0.93910769445843578, "train_loss": 0.16746981435076294}
