{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.54869873461624263, "dev_loss": 0.68218662855880596, "epoch": 0, "train_acc": 0.73453230183855167, "train_loss": 0.72273126734962945}
{"dev_acc": 0.54367417814595076, "dev_loss": 0.69151483263288227, "epoch": 1, "train_acc": 0.70902559819798794, "train_loss": 0.68827256447152252}
{"dev_acc": 0.54624637314532631, "dev_loss": 0.69221718290022438, "epoch": 2, "train_acc": 0.76019039079939843, "train_loss": 0.63379093250141871}
{"dev_acc": 0.53635163241951544, "dev_loss": 0.68908820407731197, "epoch": 3, "train_acc": 0.81612216288184103, "train_loss": 0.56224401710154137}
{"dev_acc": 0.56867123531415686, "dev_loss": 0.67400708049535751, "epoch": 4, "train_acc": 0.82818441621611527, "train_loss": 0.51999699739338479}
{"dev_acc": 0.57674334075547151, "dev_loss": 0.69144702543105396, "epoch": 5, "train_acc": 0.8502245909011249, "train_loss": 0.46054142568543366}
{"dev_acc": 0.57032144328601031, "dev_loss": 0.69349817080157139, "epoch": 6, "train_acc": 0.86600716113172271, "train_loss": 0.41434887657531455}
{"dev_acc": 0.56175634669832997, "dev_loss": 0.7610548665480954, "epoch": 7, "train_acc": 0.87599524341704127, "train_loss": 0.374253026056516}
{"dev_acc": 0.63340394200742056, "dev_loss": 0.68155811780265396, "epoch": 8, "train_acc": 0.88849418487295273, "train_loss": 0.33763073645885799}
{"dev_acc": 0.6422569394444525, "dev_loss": 0.673661386061992, "epoch": 9, "train_acc": 0.89517813307016358, "train_loss": 0.31913592649883105}
{"dev_acc": 0.60406110236797728, "dev_loss": 0.77256794007761143, "epoch": 10, "train_acc": 0.90032315838752164, "train_loss": 0.2929144476656802}
{"dev_acc": 0.59887852003094899, "dev_loss": 0.75175287787403378, "epoch": 11, "train_acc": 0.90677351332147227, "train_loss": 0.26710543040586987}
{"dev_acc": 0.6205840928693489, "dev_loss": 0.78923258398260387, "epoch": 12, "train_acc": 0.91157703863441752, "train_loss": 0.24829239339186054}
{"dev_acc": 0.60262898540274612, "dev_loss": 0.76227381200130495, "epoch": 13, "train_acc": 0.91567410912075764, "train_loss": 0.23594238918239274}
{"dev_acc": 0.59122504356808858, "dev_loss": 0.77279273926147396, "epoch": 14, "train_acc": 0.91922313730547611, "train_loss": 0.23220558350174864}
{"dev_acc": 0.60722905284962281, "dev_loss": 0.84692200585933664, "epoch": 15, "train_acc": 0.92453752672467648, "train_loss": 0.21367075108949543}
{"dev_acc": 0.61145270061634993, "dev_loss": 0.80085091306162737, "epoch": 16, "train_acc": 0.92072553697371107, "train_loss": 0.21231685826095129}
{"dev_acc": 0.56155085555634165, "dev_loss": 0.88116692725036827, "epoch": 17, "train_acc": 0.92534338121873172, "train_loss": 0.2085461207955436}
{"dev_acc": 0.58357633730572556, "dev_loss": 0.79825825137751438, "epoch": 18, "train_acc": 0.9178152308378934, "train_loss": 0.24016275455072947}
{"dev_acc": 0.61378442493106278, "dev_loss": 0.82332469775740591, "epoch": 19, "train_acc": 0.92397252970399457, "train_loss": 0.21868985249215878}
