{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.55415933232097558, "dev_loss": 0.67800221911498482, "epoch": 0, "train_acc": 0.69461352143970234, "train_loss": 0.73424592802796185}
{"dev_acc": 0.60862034482067973, "dev_loss": 0.67511424741574699, "epoch": 1, "train_acc": 0.71623317333140935, "train_loss": 0.7030727753910837}
{"dev_acc": 0.58283684055249929, "dev_loss": 0.67176048085093498, "epoch": 2, "train_acc": 0.7546722349521735, "train_loss": 0.67912187945993641}
{"dev_acc": 0.58157901940677903, "dev_loss": 0.67014909695301739, "epoch": 3, "train_acc": 0.7659922236116008, "train_loss": 0.60301301750955705}
{"dev_acc": 0.53186263404910372, "dev_loss": 0.73127205776316784, "epoch": 4, "train_acc": 0.81281259613904966, "train_loss": 0.57981937689871732}
{"dev_acc": 0.56708984703145393, "dev_loss": 0.65741314898644176, "epoch": 5, "train_acc": 0.83020002771198853, "train_loss": 0.52605827949658224}
{"dev_acc": 0.6113162952097263, "dev_loss": 0.69522926184747902, "epoch": 6, "train_acc": 0.8434025041440143, "train_loss": 0.4774251432169842}
{"dev_acc": 0.58901860016348639, "dev_loss": 0.66832754228796276, "epoch": 7, "train_acc": 0.85586776770165529, "train_loss": 0.45295890614013129}
{"dev_acc": 0.57738981704346171, "dev_loss": 0.69747377133795196, "epoch": 8, "train_acc": 0.86619477197474504, "train_loss": 0.39131558424781393}
{"dev_acc": 0.6199853495446318, "dev_loss": 0.71614085137844086, "epoch": 9, "train_acc": 0.87548278185464057, "train_loss": 0.36909228273301942}
{"dev_acc": 0.65437644418980356, "dev_loss": 0.70101840182074482, "epoch": 10, "train_acc": 0.88591134655021742, "train_loss": 0.32991279041559635}
