{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.57161166925765838, "dev_loss": 0.69141113651650288, "epoch": 0, "train_acc": 0.68910785731037827, "train_loss": 0.73984772004658661}
{"dev_acc": 0.4926804549235681, "dev_loss": 0.70081050268241341, "epoch": 1, "train_acc": 0.71914917042834603, "train_loss": 0.68400133523759965}
{"dev_acc": 0.55491059303437495, "dev_loss": 0.69361861422657967, "epoch": 2, "train_acc": 0.75560685865721655, "train_loss": 0.67573459955710402}
{"dev_acc": 0.60911377574443093, "dev_loss": 0.67360653568591389, "epoch": 3, "train_acc": 0.78972929538614756, "train_loss": 0.59268948096263263}
{"dev_acc": 0.5601679022042797, "dev_loss": 0.67075257748365402, "epoch": 4, "train_acc": 0.81798449975345, "train_loss": 0.56771595257369778}
{"dev_acc": 0.60157660045278061, "dev_loss": 0.66968300778950962, "epoch": 5, "train_acc": 0.82675938975081253, "train_loss": 0.50661085508292236}
{"dev_acc": 0.67568174609040044, "dev_loss": 0.64141773326056339, "epoch": 6, "train_acc": 0.85420626353604845, "train_loss": 0.45512816913520232}
{"dev_acc": 0.6040430250802088, "dev_loss": 0.69877411531550548, "epoch": 7, "train_acc": 0.86677765057415779, "train_loss": 0.4094981019727037}
{"dev_acc": 0.56378742965175965, "dev_loss": 0.72141890467277592, "epoch": 8, "train_acc": 0.87657770008672853, "train_loss": 0.36543705788311326}
{"dev_acc": 0.62513194749651679, "dev_loss": 0.70346173697284287, "epoch": 9, "train_acc": 0.88308490867961098, "train_loss": 0.35298619702269757}
{"dev_acc": 0.64031937750535139, "dev_loss": 0.70250063482671976, "epoch": 10, "train_acc": 0.89230779916953717, "train_loss": 0.30752919310161586}
{"dev_acc": 0.61724837540916122, "dev_loss": 0.70831314008682966, "epoch": 11, "train_acc": 0.89719742465232266, "train_loss": 0.2882525617392333}
{"dev_acc": 0.62245348587299798, "dev_loss": 0.74047161691955155, "epoch": 12, "train_acc": 0.90326373756522804, "train_loss": 0.28104513601836145}
{"dev_acc": 0.59216694215420507, "dev_loss": 0.75354433265913812, "epoch": 13, "train_acc": 0.90604991133418611, "train_loss": 0.26736052152464945}
{"dev_acc": 0.61097326645046734, "dev_loss": 0.75957464390168228, "epoch": 14, "train_acc": 0.90898239223491217, "train_loss": 0.25237357392140863}
{"dev_acc": 0.63495999718584584, "dev_loss": 0.73918296034181752, "epoch": 15, "train_acc": 0.91333331418284258, "train_loss": 0.23681038164068013}
{"dev_acc": 0.63481956312236998, "dev_loss": 0.72689885473144911, "epoch": 16, "train_acc": 0.91879751552141109, "train_loss": 0.22105932598373604}
{"dev_acc": 0.62831234233582778, "dev_loss": 0.74568024247751707, "epoch": 17, "train_acc": 0.92166878731192425, "train_loss": 0.21597741355919103}
{"dev_acc": 0.63733814166021463, "dev_loss": 0.73062353095571908, "epoch": 18, "train_acc": 0.92479075922836862, "train_loss": 0.20726206912246498}
{"dev_acc": 0.65621027564259615, "dev_loss": 0.72446139469476678, "epoch": 19, "train_acc": 0.92629328902302122, "train_loss": 0.21000255168934318}
{"dev_acc": 0.66783816240066407, "dev_loss": 0.70995325425506706, "epoch": 20, "train_acc": 0.92872313204377299, "train_loss": 0.20492835863400546}
{"dev_acc": 0.67874584927045178, "dev_loss": 0.71986673191921524, "epoch": 21, "train_acc": 0.93025578095290029, "train_loss": 0.20602257216137043}
{"dev_acc": 0.59510779897026489, "dev_loss": 0.7699744919581073, "epoch": 22, "train_acc": 0.93057332768066836, "train_loss": 0.19946989032058221}
{"dev_acc": 0.6123451223804065, "dev_loss": 0.73847904056310654, "epoch": 23, "train_acc": 0.92073821910065801, "train_loss": 0.25374195273800554}
{"dev_acc": 0.62732590527887522, "dev_loss": 0.7209787667130253, "epoch": 24, "train_acc": 0.92618713560474986, "train_loss": 0.21183912122741494}
{"dev_acc": 0.64172371777752502, "dev_loss": 0.74283368818994078, "epoch": 25, "train_acc": 0.93124624224406327, "train_loss": 0.19547169808522338}
