{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.60155119055968009, "dev_loss": 0.67509045132568901, "epoch": 0, "train_acc": 0.71175889970922923, "train_loss": 0.74241944996616505}
{"dev_acc": 0.59456364438564591, "dev_loss": 0.67477750512106083, "epoch": 1, "train_acc": 0.75816319415715794, "train_loss": 0.70888252612910696}
{"dev_acc": 0.58411864198431862, "dev_loss": 0.66745449762259212, "epoch": 2, "train_acc": 0.778078514068824, "train_loss": 0.64372571454017979}
{"dev_acc": 0.56696092031338141, "dev_loss": 0.67863736088786808, "epoch": 3, "train_acc": 0.80558294617521808, "train_loss": 0.58148835241040098}
{"dev_acc": 0.5802170879244366, "dev_loss": 0.69575967799339977, "epoch": 4, "train_acc": 0.81763814411220836, "train_loss": 0.53612401251551467}
{"dev_acc": 0.56925264454231705, "dev_loss": 0.70353113301098347, "epoch": 5, "train_acc": 0.84769299734763803, "train_loss": 0.48828395258022261}
{"dev_acc": 0.57197298425966614, "dev_loss": 0.70829241589776104, "epoch": 6, "train_acc": 0.85398989960430338, "train_loss": 0.43709182423315468}
{"dev_acc": 0.58423288559817022, "dev_loss": 0.76128050392227509, "epoch": 7, "train_acc": 0.8675225401382195, "train_loss": 0.39658204185528845}
{"dev_acc": 0.61852111825694156, "dev_loss": 0.71849972967590603, "epoch": 8, "train_acc": 0.87685234392454225, "train_loss": 0.34797706051812144}
{"dev_acc": 0.58171955157385724, "dev_loss": 0.73710973361240961, "epoch": 9, "train_acc": 0.88607902193674426, "train_loss": 0.32683378802553481}
{"dev_acc": 0.60508687224073099, "dev_loss": 0.73248331953904455, "epoch": 10, "train_acc": 0.89371102735497032, "train_loss": 0.29331605009074452}
{"dev_acc": 0.59669686751296791, "dev_loss": 0.75679962789373734, "epoch": 11, "train_acc": 0.89956636907611143, "train_loss": 0.27689449235950186}
{"dev_acc": 0.54686077248862341, "dev_loss": 0.7472490721515247, "epoch": 12, "train_acc": 0.89639577115509261, "train_loss": 0.34010550165784698}
{"dev_acc": 0.61675117051835893, "dev_loss": 0.74027865393353365, "epoch": 13, "train_acc": 0.89612938296392153, "train_loss": 0.31148039621206686}
{"dev_acc": 0.61102826843100266, "dev_loss": 0.73712497670203447, "epoch": 14, "train_acc": 0.90022993090580017, "train_loss": 0.28278139218263609}
{"dev_acc": 0.62216262811069001, "dev_loss": 0.75732811260968447, "epoch": 15, "train_acc": 0.9038763050143338, "train_loss": 0.26621332576003254}
{"dev_acc": 0.62466380558606127, "dev_loss": 0.7608296536574406, "epoch": 16, "train_acc": 0.90878623154171123, "train_loss": 0.24461635430873949}
{"dev_acc": 0.57265772164193385, "dev_loss": 0.79834615778444074, "epoch": 17, "train_acc": 0.91320165160259348, "train_loss": 0.23436288243230385}
{"dev_acc": 0.58954546402912633, "dev_loss": 0.78000093238162138, "epoch": 18, "train_acc": 0.91619544867664549, "train_loss": 0.22782596228703197}
