{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.5389530811139589, "dev_loss": 0.68516567136560169, "epoch": 0, "train_acc": 0.71968670006521152, "train_loss": 0.7294086772429792}
{"dev_acc": 0.59215904822786392, "dev_loss": 0.67719640050615582, "epoch": 1, "train_acc": 0.72641893910277844, "train_loss": 0.69291642232786255}
{"dev_acc": 0.61916681811855168, "dev_loss": 0.65846078523567741, "epoch": 2, "train_acc": 0.74875527133191311, "train_loss": 0.65568047724192657}
{"dev_acc": 0.53750042735414705, "dev_loss": 0.77237761579453945, "epoch": 3, "train_acc": 0.77306752699317383, "train_loss": 0.60683977453014515}
{"dev_acc": 0.58845310448492205, "dev_loss": 0.66325030529073303, "epoch": 4, "train_acc": 0.8016379293379049, "train_loss": 0.55830207966928236}
{"dev_acc": 0.57087770702673157, "dev_loss": 0.68965850052024635, "epoch": 5, "train_acc": 0.83988699990943061, "train_loss": 0.49703941560244258}
{"dev_acc": 0.60569985576358187, "dev_loss": 0.74058741517364979, "epoch": 6, "train_acc": 0.86383637967882509, "train_loss": 0.42306139447455166}
{"dev_acc": 0.63809650903878323, "dev_loss": 0.67893760811005321, "epoch": 7, "train_acc": 0.86644392445200435, "train_loss": 0.40702491720454603}
{"dev_acc": 0.57611583147014067, "dev_loss": 0.71251737273165161, "epoch": 8, "train_acc": 0.86428060209012281, "train_loss": 0.40207595336899349}
{"dev_acc": 0.62976624360845113, "dev_loss": 0.7058553509414196, "epoch": 9, "train_acc": 0.87518601471253032, "train_loss": 0.38697424914122003}
{"dev_acc": 0.59838746452548619, "dev_loss": 0.75724385359457558, "epoch": 10, "train_acc": 0.8838145197856826, "train_loss": 0.32187180455679759}
{"dev_acc": 0.64032741831573081, "dev_loss": 0.71965310842330965, "epoch": 11, "train_acc": 0.88862824409576036, "train_loss": 0.30285149753164453}
