{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.60197691249633534, "dev_loss": 0.67598901156868252, "epoch": 0, "train_acc": 0.71625902882046233, "train_loss": 0.74744686257990101}
{"dev_acc": 0.6275459267398904, "dev_loss": 0.65827376129371784, "epoch": 1, "train_acc": 0.72683830035325281, "train_loss": 0.69497190547894827}
{"dev_acc": 0.598188067553032, "dev_loss": 0.6631476831223283, "epoch": 2, "train_acc": 0.77126811939479289, "train_loss": 0.65928477765638616}
{"dev_acc": 0.62811049326066737, "dev_loss": 0.65407302922436172, "epoch": 3, "train_acc": 0.74229266550492268, "train_loss": 0.68864476284648801}
{"dev_acc": 0.6110401802572698, "dev_loss": 0.65519646129437858, "epoch": 4, "train_acc": 0.77957298600090552, "train_loss": 0.60056559496288053}
{"dev_acc": 0.60283808446359832, "dev_loss": 0.68214984717113636, "epoch": 5, "train_acc": 0.81705584008382481, "train_loss": 0.58887070945546593}
{"dev_acc": 0.60954144686770984, "dev_loss": 0.6642210076430014, "epoch": 6, "train_acc": 0.83010320714248076, "train_loss": 0.5336854059862185}
{"dev_acc": 0.60017155172504921, "dev_loss": 0.64278674045843742, "epoch": 7, "train_acc": 0.85137495265250407, "train_loss": 0.47112839353046837}
{"dev_acc": 0.66890542644022943, "dev_loss": 0.6180759019085339, "epoch": 8, "train_acc": 0.86287182532143303, "train_loss": 0.43753699340586422}
{"dev_acc": 0.63009013955240423, "dev_loss": 0.6662190636353833, "epoch": 9, "train_acc": 0.87475920375159522, "train_loss": 0.38159844543360455}
{"dev_acc": 0.64264523708381482, "dev_loss": 0.66560601336615421, "epoch": 10, "train_acc": 0.8818887368670727, "train_loss": 0.35821444731017077}
{"dev_acc": 0.64718172990057288, "dev_loss": 0.65946502531213425, "epoch": 11, "train_acc": 0.88091116778302703, "train_loss": 0.34202629312448485}
{"dev_acc": 0.60885090765368477, "dev_loss": 0.69340612745976871, "epoch": 12, "train_acc": 0.89209689696165662, "train_loss": 0.30360718634969824}
{"dev_acc": 0.63811238135762238, "dev_loss": 0.66693990172020023, "epoch": 13, "train_acc": 0.89323430258197922, "train_loss": 0.30129694517796174}
{"dev_acc": 0.63069959380292973, "dev_loss": 0.69606492734913317, "epoch": 14, "train_acc": 0.89195984457220756, "train_loss": 0.30227130463146429}
{"dev_acc": 0.67048466374303384, "dev_loss": 0.66540229001215523, "epoch": 15, "train_acc": 0.89656034999828882, "train_loss": 0.27913164004353408}
{"dev_acc": 0.66340464039704838, "dev_loss": 0.67441470069544651, "epoch": 16, "train_acc": 0.9016595031853798, "train_loss": 0.26657815977836713}
{"dev_acc": 0.64489236283248019, "dev_loss": 0.69645882730505293, "epoch": 17, "train_acc": 0.90535465643554691, "train_loss": 0.25012045892477153}
{"dev_acc": 0.64391552917057038, "dev_loss": 0.6745020014766071, "epoch": 18, "train_acc": 0.90851576276881596, "train_loss": 0.24081105680523229}
{"dev_acc": 0.62052461667967029, "dev_loss": 0.73769944119599784, "epoch": 19, "train_acc": 0.91185901835130434, "train_loss": 0.23687666120992007}
{"dev_acc": 0.6463968250032428, "dev_loss": 0.7123146738324847, "epoch": 20, "train_acc": 0.91468904724755873, "train_loss": 0.22556525276962056}
{"dev_acc": 0.66095724245696685, "dev_loss": 0.73639935318247551, "epoch": 21, "train_acc": 0.91215962596383771, "train_loss": 0.23674650719430582}
{"dev_acc": 0.64998007979421879, "dev_loss": 0.75872747736450818, "epoch": 22, "train_acc": 0.91691012296397745, "train_loss": 0.21867183359417935}
{"dev_acc": 0.5972020181216352, "dev_loss": 0.7191656136087009, "epoch": 23, "train_acc": 0.89752501756633818, "train_loss": 0.37039125224581293}
{"dev_acc": 0.60907501678717579, "dev_loss": 0.69907295264835867, "epoch": 24, "train_acc": 0.89531647419822702, "train_loss": 0.34360715379360829}
{"dev_acc": 0.60789861663292744, "dev_loss": 0.69573480423007694, "epoch": 25, "train_acc": 0.90200794839496234, "train_loss": 0.27408008817347546}
{"dev_acc": 0.62530758172494738, "dev_loss": 0.69643536116927862, "epoch": 26, "train_acc": 0.90621068349103229, "train_loss": 0.26235831145320937}
{"dev_acc": 0.63778519349214657, "dev_loss": 0.69167474617383307, "epoch": 27, "train_acc": 0.90932835288550007, "train_loss": 0.24431336438872769}
{"dev_acc": 0.65192517729307731, "dev_loss": 0.7068607290940625, "epoch": 28, "train_acc": 0.91511036894375797, "train_loss": 0.23597214762025653}
{"dev_acc": 0.61383474442441777, "dev_loss": 0.73488222541553638, "epoch": 29, "train_acc": 0.91793637608523915, "train_loss": 0.22231722518188668}
{"dev_acc": 0.62163235424373819, "dev_loss": 0.72908684032570037, "epoch": 30, "train_acc": 0.91926131858825155, "train_loss": 0.21263023287122715}
{"dev_acc": 0.59349712107413732, "dev_loss": 0.7596162436529994, "epoch": 31, "train_acc": 0.92043328547171566, "train_loss": 0.20821260778112574}
{"dev_acc": 0.62165128678865789, "dev_loss": 0.75179676478728652, "epoch": 32, "train_acc": 0.92258144100450312, "train_loss": 0.20924602223993455}
{"dev_acc": 0.61811365191352186, "dev_loss": 0.75753336775648805, "epoch": 33, "train_acc": 0.92511273011120709, "train_loss": 0.20149116265687714}
{"dev_acc": 0.6089429895902132, "dev_loss": 0.78249556737552795, "epoch": 34, "train_acc": 0.92609777321502973, "train_loss": 0.19603707861520728}
{"dev_acc": 0.61056105852775744, "dev_loss": 0.77605304970139899, "epoch": 35, "train_acc": 0.93022273261883648, "train_loss": 0.19012803109751386}
{"dev_acc": 0.62958667634751231, "dev_loss": 0.69760844224531737, "epoch": 36, "train_acc": 0.93106916270866202, "train_loss": 0.20651366432341806}
{"dev_acc": 0.6537552251839609, "dev_loss": 0.70007168302046396, "epoch": 37, "train_acc": 0.91928862683875168, "train_loss": 0.2287536552374817}
{"dev_acc": 0.62856157877441399, "dev_loss": 0.81041381321847439, "epoch": 38, "train_acc": 0.92516864328310144, "train_loss": 0.19731182241782877}
{"dev_acc": 0.63871670639994327, "dev_loss": 0.77216862634356531, "epoch": 39, "train_acc": 0.92733722347341996, "train_loss": 0.19632393816969346}
{"dev_acc": 0.64046214842283755, "dev_loss": 0.74381255534743629, "epoch": 40, "train_acc": 0.93068073263650208, "train_loss": 0.18718573478801334}
{"dev_acc": 0.62571691732317514, "dev_loss": 0.74234468178890112, "epoch": 41, "train_acc": 0.93311805117937985, "train_loss": 0.18747431217601429}
{"dev_acc": 0.64094794043581327, "dev_loss": 0.75934932949686684, "epoch": 42, "train_acc": 0.93492995654771527, "train_loss": 0.17708673751087789}
{"dev_acc": 0.58940198588764259, "dev_loss": 0.7825310758448073, "epoch": 43, "train_acc": 0.93243654181498692, "train_loss": 0.18870834773277445}
{"dev_acc": 0.61874924123143604, "dev_loss": 0.79079915164038539, "epoch": 44, "train_acc": 0.92934853668505324, "train_loss": 0.20138622613224388}
{"dev_acc": 0.64084125638808953, "dev_loss": 0.80331413105263239, "epoch": 45, "train_acc": 0.93544871502831795, "train_loss": 0.17915012518356957}
{"dev_acc": 0.64043186964517818, "dev_loss": 0.80277719756122679, "epoch": 46, "train_acc": 0.93682532444965161, "train_loss": 0.17523800885110291}
{"dev_acc": 0.66341177235656723, "dev_loss": 0.78962829386416289, "epoch": 47, "train_acc": 0.93961109431603806, "train_loss": 0.16929833841581218}
{"dev_acc": 0.63185875724254859, "dev_loss": 0.8300178920284712, "epoch": 48, "train_acc": 0.9410672517217965, "train_loss": 0.16174991363792127}
{"dev_acc": 0.63309813165620032, "dev_loss": 0.80502360124540118, "epoch": 49, "train_acc": 0.94289490885464622, "train_loss": 0.16322617941717263}
{"dev_acc": 0.66533393697084009, "dev_loss": 0.82678315710342887, "epoch": 50, "train_acc": 0.94448003466076103, "train_loss": 0.15531023816003675}
