{'--activation': 'tanh',
 '--dropout': '0.70',
 '--epoch': '50',
 '--hidden': '100',
 '--lr': '0.1',
 '--mem_dim': '100',
 '--model': 'filter',
 '--optim': 'adagrad',
 '--reg': '3e-3',
 '--truncate_grad': '50',
 '<data>': 'data/senna0'}
{"dev_acc": 0.465665493425233, "dev_loss": 0.73354118530239376, "epoch": 0, "train_acc": 0.67017258628443122, "train_loss": 0.72561149600940411}
{"dev_acc": 0.58954655660838218, "dev_loss": 0.67064830394727848, "epoch": 1, "train_acc": 0.71933298163501136, "train_loss": 0.68615244838255873}
{"dev_acc": 0.60819360844012138, "dev_loss": 0.67002564136471066, "epoch": 2, "train_acc": 0.72406582979248124, "train_loss": 0.68694443944134287}
{"dev_acc": 0.60615760450055778, "dev_loss": 0.66391779322709354, "epoch": 3, "train_acc": 0.78955055031955701, "train_loss": 0.61751215650310998}
{"dev_acc": 0.58918432912655194, "dev_loss": 0.67215517056839802, "epoch": 4, "train_acc": 0.79383588112985559, "train_loss": 0.59916393477705465}
{"dev_acc": 0.56673169298832493, "dev_loss": 0.68060692000601974, "epoch": 5, "train_acc": 0.82954256719679975, "train_loss": 0.53498735099653649}
{"dev_acc": 0.59966880736512163, "dev_loss": 0.68123282891299042, "epoch": 6, "train_acc": 0.8315813035716858, "train_loss": 0.47983351274381708}
{"dev_acc": 0.57698052534630573, "dev_loss": 0.69411610426115133, "epoch": 7, "train_acc": 0.85239242969875939, "train_loss": 0.44391175267534166}
{"dev_acc": 0.61003264304046623, "dev_loss": 0.68183777561145165, "epoch": 8, "train_acc": 0.85375036039104168, "train_loss": 0.43666440521991706}
{"dev_acc": 0.601539188776406, "dev_loss": 0.66844081027167179, "epoch": 9, "train_acc": 0.87060762119177315, "train_loss": 0.37977944886241155}
{"dev_acc": 0.61480721320969267, "dev_loss": 0.67214149316506722, "epoch": 10, "train_acc": 0.87659060847279302, "train_loss": 0.35888663533768511}
{"dev_acc": 0.61123881088118293, "dev_loss": 0.68414189959211014, "epoch": 11, "train_acc": 0.88248919537237935, "train_loss": 0.33705513441605095}
{"dev_acc": 0.61680404723041082, "dev_loss": 0.70988619420677423, "epoch": 12, "train_acc": 0.88551527488997384, "train_loss": 0.31028432347163371}
{"dev_acc": 0.60803823890435604, "dev_loss": 0.69790294067934155, "epoch": 13, "train_acc": 0.89564619116116995, "train_loss": 0.29713342683036115}
{"dev_acc": 0.61369729983222132, "dev_loss": 0.71223286432879307, "epoch": 14, "train_acc": 0.89939102545315242, "train_loss": 0.27873011916740265}
{"dev_acc": 0.61888555415950286, "dev_loss": 0.72448087816259688, "epoch": 15, "train_acc": 0.90354820294913241, "train_loss": 0.26876575467648289}
{"dev_acc": 0.63507695197915359, "dev_loss": 0.71255269859518322, "epoch": 16, "train_acc": 0.90490046433961191, "train_loss": 0.26364411076507238}
{"dev_acc": 0.60438113812025362, "dev_loss": 0.7155233728034156, "epoch": 17, "train_acc": 0.90581647184673009, "train_loss": 0.25745426961869189}
{"dev_acc": 0.61196632793423744, "dev_loss": 0.71950572782329147, "epoch": 18, "train_acc": 0.91007943742864328, "train_loss": 0.24440763733214169}
{"dev_acc": 0.65675697884361017, "dev_loss": 0.65935526056481264, "epoch": 19, "train_acc": 0.91116172400760209, "train_loss": 0.24384068334150966}
{"dev_acc": 0.68507050464990549, "dev_loss": 0.66944316328902331, "epoch": 20, "train_acc": 0.91575371821650753, "train_loss": 0.22613242297150382}
{"dev_acc": 0.6599425801108475, "dev_loss": 0.66542001170039711, "epoch": 21, "train_acc": 0.9181953728651352, "train_loss": 0.2229944982719195}
{"dev_acc": 0.64748247408948134, "dev_loss": 0.67958948485154125, "epoch": 22, "train_acc": 0.92166651580134051, "train_loss": 0.21305213316897803}
{"dev_acc": 0.67165791598386904, "dev_loss": 0.67281807496744606, "epoch": 23, "train_acc": 0.92489840590639361, "train_loss": 0.20885548799275125}
{"dev_acc": 0.66890523745690089, "dev_loss": 0.71255632559768856, "epoch": 24, "train_acc": 0.92794542315362016, "train_loss": 0.20055070996234381}
{"dev_acc": 0.67305167417374645, "dev_loss": 0.70914813719822889, "epoch": 25, "train_acc": 0.92846057694428274, "train_loss": 0.19585082924274927}
{"dev_acc": 0.63369364476632806, "dev_loss": 0.7054669272952846, "epoch": 26, "train_acc": 0.92895281609799452, "train_loss": 0.24584637619142385}
{"dev_acc": 0.63347229762304091, "dev_loss": 0.7462675884099943, "epoch": 27, "train_acc": 0.92753284665496172, "train_loss": 0.2096005930893913}
{"dev_acc": 0.63964160374163748, "dev_loss": 0.70735381876251524, "epoch": 28, "train_acc": 0.93145017832993504, "train_loss": 0.2000043639136608}
{"dev_acc": 0.59694406310402859, "dev_loss": 0.91421102068852633, "epoch": 29, "train_acc": 0.93381270910958258, "train_loss": 0.18913327864241564}
{"dev_acc": 0.65413982398674275, "dev_loss": 0.71941206403841662, "epoch": 30, "train_acc": 0.92282295436777217, "train_loss": 0.20695944340649811}
{"dev_acc": 0.66228340957387899, "dev_loss": 0.73175344592475866, "epoch": 31, "train_acc": 0.93554114010645961, "train_loss": 0.18947500785624113}
{"dev_acc": 0.64372603279524498, "dev_loss": 0.87247744411745642, "epoch": 32, "train_acc": 0.93881139897965016, "train_loss": 0.18125026270119426}
{"dev_acc": 0.62702357092933769, "dev_loss": 0.79659021665741292, "epoch": 33, "train_acc": 0.9246013800522076, "train_loss": 0.23494595119415021}
{"dev_acc": 0.61962142295423261, "dev_loss": 0.73190240402306828, "epoch": 34, "train_acc": 0.8962192469214959, "train_loss": 0.33112588261152454}
{"dev_acc": 0.62818955239184693, "dev_loss": 0.72692933864891529, "epoch": 35, "train_acc": 0.90595143878663065, "train_loss": 0.27833387257731695}
{"dev_acc": 0.66091556135669027, "dev_loss": 0.68769286817405373, "epoch": 36, "train_acc": 0.91251266232328632, "train_loss": 0.23669521878580296}
{"dev_acc": 0.67052519956919954, "dev_loss": 0.70260353266660658, "epoch": 37, "train_acc": 0.91745433699929824, "train_loss": 0.22658965533895453}
{"dev_acc": 0.64403377178288623, "dev_loss": 0.75222168969256542, "epoch": 38, "train_acc": 0.92128860264994872, "train_loss": 0.21099477862022653}
{"dev_acc": 0.65770066075407974, "dev_loss": 0.71804875188640183, "epoch": 39, "train_acc": 0.92460054812785031, "train_loss": 0.20466251701007515}
{"dev_acc": 0.6746584011977852, "dev_loss": 0.72421073328171459, "epoch": 40, "train_acc": 0.92769341738187217, "train_loss": 0.19280515710382629}
{"dev_acc": 0.64781975136474668, "dev_loss": 0.75752744331423727, "epoch": 41, "train_acc": 0.9310590530254782, "train_loss": 0.19047830958631112}
{"dev_acc": 0.64686983603664727, "dev_loss": 0.75628984297093538, "epoch": 42, "train_acc": 0.9330666507215043, "train_loss": 0.18324182281429774}
{"dev_acc": 0.63047102209974004, "dev_loss": 0.75461391619007501, "epoch": 43, "train_acc": 0.93489838342701936, "train_loss": 0.17772495623694914}
{"dev_acc": 0.62520324336170774, "dev_loss": 0.74950821112309185, "epoch": 44, "train_acc": 0.93793773104189615, "train_loss": 0.17463955379495433}
{"dev_acc": 0.65119813755639722, "dev_loss": 0.70562528860422646, "epoch": 45, "train_acc": 0.93972416076720422, "train_loss": 0.16813765670087399}
{"dev_acc": 0.66736070989913709, "dev_loss": 0.71111238769455143, "epoch": 46, "train_acc": 0.94067064430151182, "train_loss": 0.16675436465825613}
{"dev_acc": 0.66495638913809663, "dev_loss": 0.70408968607495936, "epoch": 47, "train_acc": 0.94221886399489851, "train_loss": 0.16230116953430079}
{"dev_acc": 0.67184308625242362, "dev_loss": 0.72643500149050466, "epoch": 48, "train_acc": 0.94428519420267987, "train_loss": 0.15824129016660271}
{"dev_acc": 0.64904287255258786, "dev_loss": 0.73921418547563789, "epoch": 49, "train_acc": 0.94536038821066837, "train_loss": 0.15654413110402132}
{"dev_acc": 0.65788834711716426, "dev_loss": 0.73866633648451951, "epoch": 50, "train_acc": 0.94526903776531734, "train_loss": 0.15941110093087987}
